recID,X,Y,Z,PopWH,PopOH
1916,469595.6796,3760299.013,0,20.43,0
1917,459200.0594,3748956.485,0,90.96,0
1918,460099.3911,3753120.832,0,34.66,0
1919,456993.429,3753769.642,0,151.58,0
1920,453757.6998,3749842.378,0,15,0
1921,467233.4773,3759605.368,0,75.56,0
1922,466700.7653,3759071.023,0,50.22,0
1923,465381.5458,3763031.116,0,55.36,0
1924,465273.8912,3760367.599,0,0,0
1925,454418.7995,3752222.888,0,72.54,0
1926,464160.8372,3760250.123,0,49.81,0
1927,461978.192,3756356.383,0,24.66,0
1928,460189.0132,3751620.034,0,11.56,0
1929,470213.8976,3750214.221,0,163.04,0
1930,463846.8674,3757307.218,0,0,0
1931,465044.856,3761200.632,0,45.44,0
1932,469572.4072,3752587.127,0,47.45,0
1933,457874.6546,3749576.716,0,351.37,0
1934,471388.6138,3756141.329,0,16.2,0
1935,453413.5595,3750518.589,0,24.78,0
1936,460269.4116,3755841.233,0,181.44,0
1937,451166.5683,3747849.767,0,0,0
1938,468413.9968,3760550.931,0,99.43,0
1939,469219.2931,3750028.411,0,55.47,0
1940,464617.6854,3763453.625,0,0,0
1941,465735.4178,3755804.949,0,166.22,0
1942,455484.9029,3753064.535,0,212.55,0
1943,468014.1179,3755783.428,0,87.02,0
1944,467505.3195,3759139.846,0,186.64,0
1945,459089.0753,3756399.944,0,47.53,0
1946,465817.7373,3759283.288,0,0,0
1947,463441.9964,3756173.495,0,1.83,0
1948,462341.174,3756897.392,0,73.67,0
1949,466796.9699,3758570.175,0,107.73,0
1950,467037.8278,3758387.092,0,20.32,0
1951,451849.5567,3751603.139,0,50.32,0
1952,465088.7248,3748342.427,0,39.66,0
1953,460117.6081,3754470.484,0,16.81,0
1954,472044.9169,3756477.152,0,0,0
1955,470468.189,3749318.788,0,301.67,0
1956,454534.965,3753292.839,0,151.85,0
1957,469346.8344,3754120.403,0,113.97,0
1958,468630.1445,3749337.373,0,81.6,0
1959,460773.9728,3757774.214,0,253.71,0
1960,467504.7948,3762259.087,0,29.83,0
1961,466093.2437,3758443.681,0,105.21,0
1962,459291.2646,3753103.03,0,52.37,0
1963,456764.2304,3754666.109,0,30.09,0
1964,458994.1439,3752647.008,0,4.12,0
1965,453964.4966,3749653.554,0,10.03,0
1966,467982.2854,3752884.134,0,10,0
1967,469046.2511,3754265.677,0,122.66,0
1968,468891.9054,3760604.212,0,78.41,0
1969,451250.9368,3751492.164,0,571.26,0
1970,470979.5394,3748698.483,0,0,0
1971,453267.2194,3750023.483,0,0,0
1972,454088.5267,3750031.31,0,43.52,0
1973,473160.6707,3756409.396,0,62.36,0
1974,474036.1464,3756345.032,0,140.38,0
1975,469071.8881,3753933.246,0,48.58,0
1976,473328.454,3749383.432,0,0,0
1977,463947.6397,3759675.098,0,0,0
1978,457083.2713,3751163.664,0,112.06,0
1979,460810.7987,3752844.162,0,62.42,0
1980,466719.267,3760221.757,0,138,0
1981,465567.8607,3758255.827,0,42.38,0
1982,451556.9036,3749947.248,0,74.06,0
1983,469968.7882,3753946.608,0,207.05,0
1984,457301.687,3755706.228,0,142.49,0
1985,460875.6078,3752083.261,0,32.12,0
1986,470431.5785,3763741.166,0,230.15,0
1987,462494.8622,3756940.669,0,39.66,0
1988,458109.9426,3751666.444,0,62.3,0
1989,468059.4956,3750474.798,0,22.46,0
1990,464296.2687,3748714.983,0,25.03,0
1991,451578.9215,3750154.15,0,82.25,0
1992,467900.7162,3761069.901,0,0,0
1993,451676.6274,3757512.954,0,0,0
1994,461768.0066,3755087.721,0,159.08,0
1995,467107.3536,3761964.71,0,29.67,0
1996,458451.6854,3753406.1,0,42.21,0
1997,464612.2933,3758435.835,0,66.9,0
1998,472101.9646,3750045.322,0,64.47,0
1999,461444.7457,3754618.411,0,30.64,0
2000,468329.6703,3755269.244,0,13.6,0
2001,456413.5834,3749787.656,0,43.59,0
2002,470365.5952,3751170.8,0,88.31,0
2003,466107.362,3759471.73,0,113.17,0
2004,451553.075,3748114.712,0,0,0
2005,470691.3574,3759293.42,0,122.99,0
2006,470980.566,3757487.352,0,0,0
2007,473135.6111,3756618.351,0,643.83,0
2008,453980.3825,3746376.156,0,0,0
2009,467232.8558,3760285.319,0,73.26,0
2010,457619.8405,3755786.321,0,564.18,0
2011,463598.9906,3758283.555,0,13.32,0
2012,451386.3706,3751033.93,0,43.9,0
2013,469864.9697,3753241.806,0,53.3,0
2014,453054.188,3751502.072,0,0,0
2015,468851.4253,3754091.337,0,28.35,0
2016,466515.9247,3759414.26,0,55.39,0
2017,468749.7729,3748027.369,0,85.99,0
2018,474224.4535,3751132.689,0,0,0
2019,452952.888,3750698.501,0,85.32,0
2020,469879.1121,3748743.02,0,49.99,0
2021,453818.8816,3749705.798,0,51.8,0
2022,453860.0639,3751143.959,0,23.4,0
2023,469624.3308,3756722.755,0,21,0
2024,452662.1774,3748864.009,0,152.68,0
2025,467349.9786,3762360.177,0,50.24,0
2026,462524.9729,3754898.577,0,45.19,0
2027,464933.5965,3758318.583,0,264.32,0
2028,458729.793,3755947.402,0,86.62,0
2029,459240.1681,3755292.076,0,279.37,0
2030,464183.6924,3753616.414,0,39.01,0
2031,466541.1735,3760552.031,0,0,0
2032,474123.7528,3752419.654,0,0,0
2033,463829.1272,3755081.189,0,112.21,0
2034,454788.3558,3755359.954,0,227.42,0
2035,459989.5833,3758067.057,0,170.3,0
2036,462760.8404,3749436.94,0,128.23,0
2037,464256.7039,3760095.094,0,0,0
2038,458582.0137,3753018.803,0,101.79,0
2039,456858.9404,3749755.165,0,214.02,0
2040,459102.1826,3758051.841,0,0,0
2041,464358.4456,3760996.754,0,4.6,0
2042,466254.0442,3760176.125,0,0,0
2043,463983.7088,3753493.862,0,35.64,0
2044,468825.0356,3749126.02,0,109.68,0
2045,465634.0879,3761008.492,0,0,0
2046,473606.9549,3753743.506,0,25.64,0
2047,465061.2083,3760488.676,0,4.03,0
2048,469276.7224,3763038.153,0,0,0
2049,455566.4149,3752056.76,0,75.42,0
2050,462367.5977,3759094.954,0,0,0
2051,464933.1705,3759516.154,0,0,0
2052,470886.3793,3759910.549,0,36.98,0
2053,457193.6041,3750002.61,0,53.44,0
2054,453865.1523,3748440.087,0,0,0
2055,470255.724,3760631.784,0,72.87,0
2056,467461.0581,3756424.218,0,54.9,0
2057,462838.2032,3748443.098,0,108.93,0
2058,452723.844,3749250.608,0,20.16,0
2059,469829.3353,3753445.326,0,87.58,0
2060,454515.2115,3750011.606,0,43.28,0
2061,458009.7191,3751450.272,0,29.33,0
2062,468833.0823,3761418.994,0,0,0
2063,462284.0197,3754684.559,0,57.65,0
2064,458904.456,3755705.279,0,77.94,0
2065,463690.6326,3758937.274,0,124.13,0
2066,474050.3323,3752862.146,0,0,0
2067,466952.4793,3759602.054,0,51.93,0
2068,457882.7013,3759233.242,0,144.49,0
2069,462189.6086,3756605.993,0,76.25,0
2070,473623.5195,3753364.712,0,2.33,0
2071,454460.8948,3749816.861,0,0,0
2072,467782.2603,3764046.47,0,18.92,0
2073,458866.466,3752383.821,0,6.29,0
2074,471314.2103,3757760.772,0,0,0
2075,458058.6053,3753106.656,0,0,0
2076,469429.0196,3757739.9,0,17.92,0
2077,461979.6803,3757374.788,0,33.72,0
2078,463135.3254,3759179.863,0,33.55,0
2079,465179.7692,3749037.289,0,42.15,0
2080,468074.657,3763360.194,0,0,0
2081,457908.7044,3754675.631,0,577.48,0
2082,469705.7566,3753496.59,0,27.69,0
2083,468058.4727,3750272.316,0,36.95,0
2084,464890.3643,3754841.915,0,14.54,0
2085,462902.8325,3755631.824,0,73.17,0
2086,457981.3634,3754075.503,0,14.78,0
2087,456947.3145,3756581.548,0,171.64,0
2088,456798.7834,3751198.04,0,0,0
2089,468412.8776,3762520.683,0,0,0
2090,469979.2501,3754504.172,0,162.86,0
2091,455029.0975,3752703.927,0,132.08,0
2092,459469.7556,3751498.193,0,19.86,0
2093,459242.5944,3757554.491,0,10.18,0
2094,466266.0223,3760097.701,0,0,0
2095,463687.7454,3757607.757,0,0,0
2096,461256.3534,3753227.672,0,65.53,0
2097,465455.5978,3747948.811,0,0,0
2098,466917.9268,3758389.395,0,37.49,0
2099,474223.1957,3754778.09,0,0,0
2100,457011.3493,3755382.416,0,67.62,0
2101,472338.0606,3751007.005,0,70.67,0
2102,466528.0963,3757043.822,0,35.55,0
2103,472193.7121,3750036.271,0,24.26,0
2104,468807.0114,3755498.844,0,104.6,0
2105,464538.6657,3760595.788,0,16.03,0
2106,464993.5844,3764670.961,0,0,0
2107,453293.9397,3751886.122,0,23.81,0
2108,454064.3452,3750870.724,0,33.43,0
2109,456514.1027,3754876.207,0,119.93,0
2110,454333.9253,3749654.266,0,0,0
2111,459743.7337,3752816.439,0,107.96,0
2112,464180.2032,3755345.878,0,90.09,0
2113,466046.0337,3762644.085,0,0,0
2114,453074.2368,3748810.717,0,0,0
2115,459871.3125,3754610.777,0,49.38,0
2116,457756.018,3755368.536,0,58.87,0
2117,451482.5365,3750334.513,0,88.22,0
2118,472452.3138,3750756.056,0,101.97,0
2119,468457.5122,3760224.345,0,0,0
2120,471931.8038,3756246.104,0,42.69,0
2121,465633.7248,3759745.503,0,0,0
2122,467926.6798,3750581.4,0,121.11,0
2123,465058.6357,3751110.162,0,170.74,0
2124,460375.9025,3757219.483,0,94.46,0
2125,463496.9956,3749333.65,0,53.06,0
2126,470869.987,3752389.286,0,0,0
2127,467748.8918,3757064.659,0,49.73,0
2128,463093.2241,3754995.198,0,111.24,0
2129,451827.3055,3751330.319,0,286.41,0
2130,473765.2612,3753144.67,0,0,0
2131,454550.1073,3753644.292,0,137.34,0
2132,451592.533,3750827.371,0,10.83,0
2133,454054.6115,3749513.664,0,21.6,0
2134,468077.0464,3759857.688,0,0,0
2135,469830.0902,3753034.353,0,202.18,0
2136,469881.1138,3754739.956,0,0,0
2137,465375.4594,3756641.678,0,46.81,0
2138,465363.2693,3762833.849,0,29.46,0
2139,463347.9387,3759158.691,0,35.07,0
2140,470902.1656,3762926.624,0,0,0
2141,466032.1677,3759340.418,0,6.06,0
2142,467928.118,3755452.446,0,128.44,0
2143,465712.4873,3756999.891,0,36,0
2144,452944.4687,3748690.011,0,0,0
2145,474035.4296,3753740.129,0,47.8,0
2146,452018.1749,3751867.945,0,182.39,0
2147,462749.6464,3754311.616,0,62.85,0
2148,465302.6088,3760917.105,0,81.7,0
2149,472117.2423,3750625.699,0,72.29,0
2150,467607.0422,3762323.391,0,4.06,0
2151,470747.7444,3757857.161,0,0,0
2152,460895.3111,3758496.663,0,265.16,0
2153,465456.5729,3760693.196,0,47.32,0
2154,458999.8263,3755685.739,0,128.83,0
2155,458688.0615,3755559.635,0,60.16,0
2156,451811.3482,3750809.305,0,212.56,0
2157,468624.1835,3754681.971,0,57.55,0
2158,453067.7386,3753933.976,0,105.04,0
2159,460066.0071,3755006.307,0,80.68,0
2160,454669.9161,3755865.383,0,141.1,0
2161,453942.0335,3751207.706,0,34.4,0
2162,473325.7854,3762776.844,0,0,0
2163,459355.6713,3758020.336,0,4.75,0
2164,457669.7218,3755369.331,0,64.8,0
2165,458297.5498,3759211.559,0,89.68,0
2166,469609.4012,3756423.807,0,14.63,0
2167,468755.4127,3759670.611,0,500.4,0
2168,458394.0555,3759515.558,0,0,0
2169,458354.39,3758551.401,0,0,0
2170,470006.2835,3760103.864,0,48.06,0
2171,459334.4515,3758251.269,0,0,0
2172,470569.6365,3748316.063,0,49.75,0
2173,471380.2832,3756898.922,0,0,0
2174,467039.0091,3762499.068,0,43.18,0
2175,473453.8386,3753973.462,0,0,0
2176,465218.4475,3762864.251,0,68.7,0
2177,458992.4213,3753850.771,0,142.14,0
2178,457811.7913,3759260.435,0,83.79,0
2179,452698.2869,3749459.511,0,20.32,0
2180,458531.6364,3759341.204,0,60.68,0
2181,467343.9552,3761438.895,0,0,0
2182,464683.0389,3764748.159,0,0,0
2183,469381.1345,3751675.957,0,0,0
2184,472723.0941,3754960.51,0,0,0
2185,461664.3922,3754108.217,0,0,0
2186,468290.1902,3761055.637,0,165.24,0
2187,464496.026,3758759.164,0,24.89,0
2188,473405.8403,3760671.142,0,0,0
2189,453886.4126,3750564.492,0,32.35,0
2190,465735.494,3748694.762,0,110.49,0
2191,456636.3625,3756822.89,0,82,0
2192,461141.2391,3756857.151,0,94.19,0
2193,453053.9799,3754108.627,0,73.02,0
2194,466232.1797,3761889.899,0,0,0
2195,466891.4365,3759120.727,0,33.73,0
2196,460474.2725,3754958.726,0,56.38,0
2197,465526.4305,3761069.18,0,114.2,0
2198,455832.6401,3750548.813,0,151.04,0
2199,460954.295,3752625.836,0,307.19,0
2200,456671.3216,3753572.42,0,19.27,0
2201,467384.7781,3759189.502,0,40.68,0
2202,468447.1335,3757776.582,0,132.69,0
2203,465004.1185,3761605.95,0,0,0
2204,467483.685,3747387.514,0,6,0
2205,464401.4431,3757989.425,0,6,0
2206,470530.9465,3760404.463,0,75.12,0
2207,462793.274,3757545.685,0,17.98,0
2208,467537.0105,3761808.094,0,80.16,0
2209,453913.6628,3750981.991,0,31,0
2210,471497.1511,3756585.215,0,50.09,0
2211,453650.5809,3751682.639,0,103.3,0
2212,473222.9535,3747779.047,0,21.6,0
2213,471030.7776,3750368.088,0,100.42,0
2214,459580.2328,3758328.666,0,0,0
2215,456326.2791,3754289.613,0,100.42,0
2216,464037.0969,3759738.713,0,0,0
2217,472521.1117,3751004.633,0,85.47,0
2218,460449.2945,3755194.494,0,35.01,0
2219,470745.3243,3750414.212,0,178.73,0
2220,467433.6634,3753151.743,0,0,0
2221,458551.2517,3748068.899,0,899.24,0
2222,456353.1828,3756000.234,0,16.74,0
2223,460541.4756,3755406.079,0,84.45,0
2224,454273.6862,3750095.925,0,48.06,0
2225,454116.3337,3749776.872,0,7.6,0
2226,474103.351,3763444.052,0,0,0
2227,470317.5016,3748599.307,0,93.9,0
2228,464339.0414,3758568.552,0,82.42,0
2229,471762.4969,3756659.242,0,21.49,0
2230,453339.5806,3749325.38,0,303.98,0
2231,474355.6984,3752478.987,0,0,0
2232,463264.2864,3753711.26,0,14.66,0
2233,471633.1312,3753707.844,0,0,0
2234,459639.6493,3756165.623,0,33.15,0
2235,464549.5803,3758852.845,0,25.69,0
2236,459100.185,3754767.639,0,32.78,0
2237,460005.3692,3754580.95,0,38.41,0
2238,456226.405,3751987.566,0,143.94,0
2239,457408.2977,3755704.407,0,225.37,0
2240,451642.8713,3755780.51,0,14.69,0
2241,464477.8903,3763535.946,0,105.53,0
2242,465833.8136,3760341.357,0,123.47,0
2243,453103.3451,3750040.845,0,0,0
2244,469548.5704,3751475.794,0,87.16,0
2245,456062.0992,3757400.873,0,263.98,0
2246,473238.4111,3754608.102,0,0,0
2247,473316.3913,3749734.359,0,0,0
2248,468709.7498,3754158.319,0,42.01,0
2249,452847.3234,3747972.045,0,34.19,0
2250,468281.8397,3759337.451,0,46.78,0
2251,471266.3785,3760133.121,0,213.11,0
2252,458651.5123,3752416.489,0,67.65,0
2253,452232.5392,3751737.977,0,12.52,0
2254,466715.7578,3757206.065,0,110.68,0
2255,463872.2937,3757549.183,0,30.78,0
2256,465512.9115,3761361.398,0,11.6,0
2257,472708.8906,3756120.295,0,0,0
2258,461199.0736,3757380.723,0,34.41,0
2259,457400.2539,3756546.892,0,168.89,0
2260,470903.1588,3759440.092,0,299.61,0
2261,453086.4534,3751065.564,0,61.95,0
2262,472650.6078,3747820.093,0,0,0
2263,464487.4858,3763698.694,0,0,0
2264,467206.2674,3759835.871,0,46.28,0
2265,459155.7928,3750923.452,0,138.51,0
2266,469402.8216,3761803.895,0,0,0
2267,470295.5452,3752392.796,0,46.67,0
2268,452400.6069,3750502.731,0,104.24,0
2269,466951.7622,3759952.436,0,33.79,0
2270,465557.2349,3761336.211,0,5.2,0
2271,465810.4255,3762987.111,0,62.67,0
2272,474464.7942,3755131.78,0,0,0
2273,470311.5659,3748845.574,0,67.92,0
2274,452538.4598,3749148.391,0,0,0
2275,469360.0513,3757663.683,0,0,0
2276,456633.3801,3755799.085,0,103.27,0
2277,454299.1182,3753247.047,0,60.42,0
2278,469562.9881,3749500.257,0,134.38,0
2279,466110.0529,3759606.727,0,76.21,0
2280,455801.5291,3752361.316,0,312.81,0
2281,465300.2597,3761344.557,0,16.86,0
2282,469387.6065,3763703.107,0,50.5,0
2283,461465.4019,3758187.643,0,98.57,0
2284,470220.8284,3757987.422,0,0,0
2285,471902.3643,3748362.546,0,0,0
2286,471272.3789,3753265.239,0,0,0
2287,465158.2655,3754501.681,0,63.9,0
2288,462819.8816,3756965.645,0,308.79,0
2289,464843.5332,3761139.317,0,13.4,0
2290,469196.763,3763474.471,0,63.38,0
2291,470986.2543,3763583.496,0,64.98,0
2292,464443.6971,3760128.984,0,25.75,0
2293,465599.4386,3755974.577,0,0,0
2294,471727.9395,3748238.127,0,0,0
2295,467654.8409,3758556.928,0,27.29,0
2296,465993.58,3761114.581,0,129.15,0
2297,457909.9433,3755698.276,0,537.24,0
2298,460865.521,3756098.901,0,132.58,0
2299,469404.8111,3757012.423,0,174.87,0
2300,463587.3831,3755504.343,0,44.75,0
2301,470342.337,3749116.296,0,145.37,0
2302,451360.3987,3748645.849,0,154.06,0
2303,467437.6099,3757514.862,0,28.86,0
2304,456411.9955,3755067.623,0,40.62,0
2305,455480.6287,3750912.613,0,36.86,0
2306,459399.774,3750563.257,0,19.83,0
2307,469855.8123,3758707.573,0,0,0
2308,463193.6729,3756891.837,0,8.49,0
2309,458794.2832,3754599.915,0,0,0
2310,473234.5671,3748060.52,0,17.6,0
2311,472886.7603,3751323.575,0,76.87,0
2312,462627.1513,3757652.384,0,22.03,0
2313,460413.3081,3753245.488,0,70.42,0
2314,465033.3122,3759465.211,0,9.66,0
2315,458805.7812,3753433.296,0,0,0
2316,465809.5919,3756226.333,0,4,0
2317,454405.107,3753196.608,0,53.34,0
2318,465874.7807,3760029.204,0,0,0
2319,458369.2075,3749918.817,0,5.6,0
2320,463542.9852,3756717.659,0,23.52,0
2321,454905.6463,3755879.328,0,111.21,0
2322,470481.3254,3751504.582,0,472.25,0
2323,451454.479,3750770.063,0,46.95,0
2324,459544.8649,3755398.88,0,49.55,0
2325,459398.0363,3758374.717,0,0,0
2326,465493.981,3756041.011,0,5.46,0
2327,462658.6457,3756964.483,0,31.09,0
2328,455769.1159,3755696.199,0,69.59,0
2329,471245.803,3750835.173,0,29.46,0
2330,462634.5246,3755317.27,0,11.26,0
2331,466694.8042,3759424.95,0,41.07,0
2332,460902.304,3754382.506,0,548.59,0
2333,465790.7536,3758922.627,0,62.06,0
2334,472743.5779,3750947.589,0,133.27,0
2335,472664.1469,3750578.184,0,168.61,0
2336,461831.9398,3757465.095,0,0,0
2337,469752.9206,3749009.804,0,215.21,0
2338,459808.2251,3755014.747,0,82.19,0
2339,458998.3627,3758980.539,0,0,0
2340,457384.4566,3752070.214,0,626.67,0
2341,464531.4073,3750660.874,0,0,0
2342,475748.8545,3750333.806,0,0,0
2343,456366.7229,3753722.141,0,207.74,0
2344,471842.5769,3756675.935,0,8.38,0
2345,466034.6189,3758132.884,0,29.55,0
2346,474091.6555,3753949.978,0,83.46,0
2347,459795.3692,3759473.602,0,41.03,0
2348,474376.2555,3755859.403,0,0,0
2349,464159.5826,3758155.88,0,24.32,0
2350,469069.0891,3753828.807,0,60.3,0
2351,464384.1222,3756598.404,0,0,0
2352,467757.4507,3762055.246,0,2,0
2353,465263.2566,3757741.892,0,29.38,0
2354,460227.8327,3757990.079,0,90.17,0
2355,459089.7638,3749662.372,0,0,0
2356,465797.3656,3757706.275,0,56.07,0
2357,470977.4376,3757829.489,0,0,0
2358,464375.7027,3760308.056,0,42.32,0
2359,467135.445,3757116.618,0,23.03,0
2360,465405.2426,3753281.918,0,111.05,0
2361,469453.8852,3764212.155,0,0,0
2362,469839.3558,3750878.741,0,47.75,0
2363,465687.1467,3760839.517,0,0,0
2364,465484.5774,3754833.348,0,55.74,0
2365,466692.7979,3759266.854,0,43.71,0
2366,455073.8712,3756845.623,0,124.36,0
2367,458672.4848,3753120.596,0,190.27,0
2368,453633.1959,3752441.069,0,113,0
2369,451607.5463,3750458.383,0,0,0
2370,465649.4548,3748286.83,0,95.47,0
2371,470194.7494,3760498.255,0,72.44,0
2372,461923.145,3757823.913,0,168.52,0
2373,471171.2967,3750362.261,0,84.65,0
2374,460603.9969,3753071.367,0,154.16,0
2375,466017.5933,3749960.222,0,61.21,0
2376,458149.7516,3755543.667,0,399.49,0
2377,471422.1616,3750346.668,0,80.57,0
2378,474170.8337,3750032.809,0,0,0
2379,455934.332,3750367.119,0,64.96,0
2380,462439.6519,3757682.032,0,59.69,0
2381,454448.5614,3749940.807,0,39.06,0
2382,456859.0916,3755303.362,0,63.14,0
2383,469516.0777,3759940.607,0,8.43,0
2384,456573.259,3755452.714,0,64.85,0
2385,467387.685,3761744.053,0,155.18,0
2386,467431.0336,3762068.028,0,21.41,0
2387,461979.8757,3755192.892,0,372.89,0
2388,468850.8317,3754512.988,0,80.76,0
2389,472495.6658,3750470.897,0,172.22,0
2390,462626.291,3757706.009,0,20.06,0
2391,470211.8145,3760361.908,0,77.71,0
2392,451531.8742,3748761.896,0,110.99,0
2393,472726.51,3763729.79,0,14,0
2394,471144.9223,3750857.266,0,15.12,0
2395,463672.5396,3755138.846,0,83.82,0
2396,471141.8885,3749885.887,0,37.21,0
2397,469716.4953,3760090.561,0,45.32,0
2398,466284.5608,3750746.973,0,207.95,0
2399,458800.7661,3751593.833,0,71.19,0
2400,467337.6715,3757302.019,0,0,0
2401,454057.8325,3751886.798,0,881.44,0
2402,465210.0061,3761246.304,0,41.32,0
2403,454128.2482,3749574.625,0,27,0
2404,452553.7836,3751427.641,0,51.3,0
2405,454275.2699,3749364.253,0,50.53,0
2406,451337.1722,3756585.512,0,169.28,0
2407,454003.5272,3749482.931,0,20.2,0
2408,465926.0795,3758238.177,0,54.87,0
2409,470147.8321,3758052.383,0,0,0
2410,464955.5731,3760547.323,0,76.55,0
2411,466339.3358,3762515.27,0,395.75,0
2412,465123.607,3755937.008,0,80.48,0
2413,463373.7803,3758578.832,0,38.98,0
2414,454369.3964,3753405.945,0,105.74,0
2415,456972.0689,3755078.249,0,74.43,0
2416,472673.4578,3751220.937,0,29.44,0
2417,467781.3587,3755720.683,0,193.18,0
2418,468623.0586,3749728.762,0,5.2,0
2419,459766.9612,3757989.618,0,80.19,0
2420,471090.3042,3760263.286,0,27.21,0
2421,467913.064,3763621.198,0,68.12,0
2422,456605.0635,3755243.47,0,99.58,0
2423,464558.4103,3759960.748,0,55.61,0
2424,463644.6635,3753251.908,0,45.98,0
2425,467350.4283,3759544.945,0,6,0
2426,461397.7336,3752892.584,0,86.13,0
2427,462977.8206,3758835.495,0,35.32,0
2428,465575.5177,3761479.823,0,147.59,0
2429,469690.4431,3751012.945,0,73.69,0
2430,461043.2253,3753344.103,0,0,0
2431,465341.1494,3755114.495,0,35.72,0
2432,473319.0678,3753934.068,0,0,0
2433,469281.2849,3762535.054,0,0,0
2434,463724.9189,3763259.373,0,62.83,0
2435,460631.8787,3752891.294,0,68.82,0
2436,460771.0353,3757593.568,0,100.63,0
2437,456662.8965,3752982.398,0,11.12,0
2438,451214.8951,3750665.521,0,115.43,0
2439,468779.9401,3754731.408,0,53.76,0
2440,457057.425,3750162.581,0,112.73,0
2441,467163.144,3756931.93,0,30.43,0
2442,466641.0357,3764236.185,0,3.4,0
2443,453812.949,3750168.929,0,0,0
2444,459752.4375,3759135.72,0,17.75,0
2445,464504.3321,3761201.401,0,0.8,0
2446,470372.773,3757168.548,0,0,0
2447,456742.4909,3752773.991,0,34.58,0
2448,465430.2235,3756868.648,0,52.29,0
2449,465814.6336,3751781.93,0,118.05,0
2450,451539.5468,3750438.56,0,137.52,0
2451,469596.3151,3754483.316,0,0,0
2452,467096.6294,3756166.584,0,38.81,0
2453,471863.3973,3752694.375,0,29.26,0
2454,461050.9034,3753712.647,0,340.05,0
2455,466543.3407,3756386.209,0,279.7,0
2456,468326.6699,3750460.92,0,78.7,0
2457,453602.431,3756447.949,0,219.97,0
2458,465987.5604,3758659.188,0,34.96,0
2459,459560.1505,3752779.121,0,0,0
2460,470331.717,3749515.012,0,218.86,0
2461,465684.2513,3758737.787,0,88.53,0
2462,465728.1485,3760401.16,0,0,0
2463,468983.3475,3764156.694,0,13.55,0
2464,459573.4884,3753238.86,0,64.57,0
2465,460819.7416,3753472.058,0,53.16,0
2466,464862.1407,3754465.696,0,20.26,0
2467,473741.3685,3753155.513,0,0,0
2468,462198.7317,3751611.788,0,85.41,0
2469,455742.2821,3754781.924,0,56.1,0
2470,456262.2657,3753064.824,0,4.8,0
2471,465509.1541,3760525.331,0,0,0
2472,456177.9042,3750049.485,0,60.56,0
2473,457398.2724,3756383.529,0,50.02,0
2474,458283.5498,3753432.95,0,510.48,0
2475,453393.3415,3749852.186,0,0,0
2476,451994.6428,3749216.054,0,0,0
2477,464880.6984,3761186.437,0,13.43,0
2478,469474.3151,3751402.165,0,51.54,0
2479,460562.1795,3755026.606,0,27.27,0
2480,469771.4313,3750598.68,0,77.26,0
2481,455564.648,3750109.891,0,85.25,0
2482,464530.4858,3751095.023,0,0,0
2483,464913.2157,3760717.281,0,30.81,0
2484,453060.911,3751148.806,0,40.07,0
2485,467608.7493,3762366.151,0,0,0
2486,467897.683,3757812.024,0,10.46,0
2487,468965.6014,3750618.309,0,93.44,0
2488,461773.0178,3756358.261,0,37.64,0
2489,462978.4627,3754343.23,0,79.41,0
2490,461908.2204,3752781.538,0,0,0
2491,466718.9616,3761227.828,0,0,0
2492,469304.9261,3752822.507,0,29.87,0
2493,463569.1839,3746947.038,0,436.11,0
2494,468790.6047,3760485.372,0,627.77,0
2495,466393.8608,3758391.749,0,58.81,0
2496,455474.7739,3751730.592,0,108.82,0
2497,456370.3239,3751915.197,0,41.22,0
2498,468149.9215,3756497.066,0,55.92,0
2499,463192.9142,3752337.023,0,24.84,0
2500,465966.5916,3760821.533,0,49.27,0
2501,468755.8799,3764172.711,0,121.59,0
2502,474314.5897,3761355.452,0,45.41,0
2503,464130.8651,3758103.886,0,18.03,0
2504,465024.4695,3759662.2,0,3.8,0
2505,466141.4851,3759879.734,0,0,0
2506,463223.364,3755069.725,0,50.45,0
2507,467299.7129,3757132.803,0,49.24,0
2508,467900.1651,3763409.106,0,40.1,0
2509,471302.4745,3750756.544,0,0,0
2510,467606.2193,3758735.477,0,110.67,0
2511,451981.4601,3751046.615,0,85.39,0
2512,464304.2677,3758433.764,0,45.69,0
2513,470216.1624,3763060.817,0,0,0
2514,468043.6627,3756211.355,0,0,0
2515,467321.6463,3759695.519,0,17,0
2516,465587.5587,3759903.785,0,0,0
2517,466157.3557,3762806.559,0,34.41,0
2518,460694.67,3755507.375,0,141.55,0
2519,456128.828,3750375.377,0,82.31,0
2520,455254.9605,3751398.031,0,77.17,0
2521,466347.0264,3756962.423,0,33.75,0
2522,453270.4346,3748853.149,0,0,0
2523,466201.3063,3759279.439,0,81.34,0
2524,473006.6999,3749920.377,0,5.09,0
2525,466693.576,3759372.519,0,35.64,0
2526,457681.2615,3755573.644,0,154.28,0
2527,464266.9746,3751275.59,0,0,0
2528,469943.9657,3762152.851,0,2,0
2529,470566.171,3747578.994,0,144.3,0
2530,469879.2632,3757194.53,0,0,0
2531,469151.9381,3747588.798,0,65.02,0
2532,474020.2063,3753456.567,0,82.44,0
2533,458899.677,3754847.696,0,144.17,0
2534,466672.9305,3757592.154,0,131.88,0
2535,463742.7184,3756104.571,0,4.06,0
2536,465692.5919,3761648.646,0,0,0
2537,472684.4121,3749940.535,0,105.26,0
2538,459952.7928,3754706.743,0,21.06,0
