_id,_x,_y
4640,1011656.6275423425,3765712.9150067903
4641,1012195.461040706,3763737.8876243103
4642,1009795.8021853056,3767146.340667792
4643,1022209.5329508109,3771317.5750556365
4644,1022217.2530113868,3771259.004694139
4645,1022117.5239552273,3771026.4232165287
4646,1022104.0493519813,3770910.4267556183
4647,1022147.4080378755,3771011.728305444
4648,1005569.055891309,3761777.5562461386
4649,1005574.324585591,3761716.1975689903
465,1020218.144763188,3769446.3507460146
4650,1005574.3524537629,3761706.7871588715
4651,1005572.3272139339,3761643.001316682
4652,1005570.5965402897,3761608.3690752992
4653,1023240.3805259356,3770241.090908757
4654,1023118.4080444223,3770258.644349377
4655,1019904.420379627,3770379.6931784796
4656,1019718.2870530472,3770368.648396316
4657,1016111.4579675588,3775455.62703182
4658,1016147.1105835745,3775517.068476001
4659,1016194.7024040907,3775593.5013094163
466,1020164.045184256,3769511.1384203425
4660,1016247.9183616124,3775684.8366659135
4661,1016276.7909695893,3775733.1183820115
4662,1016450.6054219278,3775874.401675835
4663,1016429.6962152979,3775835.6124567254
4664,1016403.3787837194,3775789.6646295916
4665,1016376.5089107887,3775742.7842891966
4666,1016347.3188127207,3775691.833276411
4667,1015524.7185437032,3767788.5559818605
4668,1015496.5007769358,3767826.4786994513
4669,1009074.5908416247,3767600.2808619523
467,1024471.6741577212,3768006.062254812
4670,1009091.4713896353,3767609.2758979043
4671,1009162.7500094138,3767647.2296167715
4672,1008811.3845586178,3767456.4343225644
4673,1008876.9959415698,3767492.2317585237
4674,1011135.6278327644,3770952.5826931903
4675,1011134.7219641743,3770984.1036477624
4676,1011336.3419478112,3766949.0251931427
4677,1011468.7935650735,3766765.747733876
4678,1022632.7745910869,3768822.4399824482
4679,1022661.9330839722,3768824.373756584
468,1024497.8850918636,3768036.7746149
4680,1022665.2917825582,3768824.603858127
4681,1022703.19425423,3768827.1322011263
4682,1022711.0054865084,3768827.6305795386
4683,1022726.5143847397,3768828.665649832
4684,1022732.7181682119,3768829.0083885696
4685,1013721.709940058,3769866.3404599093
4686,1013475.4472570601,3769722.8279767586
4687,1013390.91879151,3769679.393727232
4688,1013263.749401875,3769590.0216968795
4689,1013201.4268391256,3769543.7060933
469,1022324.1459205637,3770445.0818931684
4690,1013968.4407434952,3770005.5636304026
4691,1023622.3875141058,3766941.8690493973
4692,1023723.9963387277,3766948.280198165
4693,1023847.3815511941,3766955.173048406
4694,1024220.4488151482,3766978.150688988
4695,1024365.0683726801,3766986.6049122107
4696,1023460.1116964703,3766922.2884358917
4697,1023450.3008899385,3766915.5844305693
4698,1023438.9762795945,3766902.9917038037
4699,1023338.830009268,3766826.5919006825
47,1022252.6087254117,3765033.4572217497
470,1022218.8373000734,3770417.438733005
4700,1011419.6867216218,3773572.18506441
4701,1011617.2798615104,3773706.1482630395
4702,1018677.2811490339,3774238.405820453
4703,1018515.7941115043,3773904.3125700317
4704,1018512.4985968258,3773897.558291926
4705,1018501.1424787996,3773874.30692016
4706,1018489.2108268018,3773848.3500708523
4707,1018477.8433096008,3773825.811166255
4708,1018435.2996958657,3773737.287058748
4709,1020098.7058505535,3771132.8149979613
471,1022100.8824485487,3770381.187860939
4710,1020035.3109239468,3771130.4195485883
4711,1020696.3506363968,3770438.562993341
4712,1023424.8039891324,3769056.452452982
4713,1023524.8442888283,3769032.0485542435
4714,1023659.6454696691,3769035.2300236006
4715,1023714.9344391101,3769072.3187252046
4716,1008038.117905978,3761914.1910570147
4717,1013522.0445712837,3765737.802287494
4718,1013581.5983984205,3765652.5794638437
4719,1022713.346316444,3768801.3978814115
472,1018288.153690575,3769237.377730031
4720,1016083.5491427782,3777305.8128926777
4721,1015953.9492135767,3777091.8161051627
4722,1020840.3250147705,3771436.8988989852
4723,1020667.3290151698,3771428.2046273556
4724,1010432.4718840471,3770820.4297703463
4725,1010547.7030338706,3770508.7169291554
4726,1010503.3644687665,3770392.8553376514
4727,1016542.4764034047,3768920.5881998837
4728,1016473.2876314665,3768864.750264987
4729,1016340.1691635804,3768738.512781615
473,1018158.9195361609,3769404.834653692
4730,1016263.6591798803,3768689.6747119734
4731,1016194.4981843625,3768695.0589172426
4732,1016096.9667848363,3768671.6905833757
4733,1016091.7783945648,3768667.385803738
4734,1018419.3717203308,3768588.0427814266
4735,1018370.9585509768,3768653.3178105233
4736,1018330.0114118129,3768727.9371497063
4737,1018264.9284166873,3768815.6176208234
4738,1019235.1517752954,3770063.9982817755
4739,1019096.3803907288,3769956.3538373685
474,1018917.3545045753,3768962.979757438
4740,1019032.8237548214,3769909.916046737
4741,1006027.7267085775,3764630.9690505895
4742,1006071.2934763565,3764620.4200563026
4743,1006144.9716351621,3764549.2043748233
4744,1024378.6667940387,3778046.4238050827
4745,1024381.7101726764,3777981.8320868365
4746,1024390.5218750811,3777794.4462590115
4747,1020479.9843232023,3764818.6097820974
4748,1020506.2358878886,3764738.1957096956
4749,1014461.8741387697,3771042.635229712
475,1018869.0189599623,3769027.2987102335
4750,1014432.8230461609,3771059.402592219
4751,1026293.1366494431,3767235.7567860414
4752,1026348.3510826984,3767238.3584147966
4753,1024295.0900399237,3774803.52757281
4754,1024297.0605727269,3774764.693900888
4755,1024303.9011776453,3774651.1860957956
4756,1024162.4258777767,3774437.508347214
4757,1006382.7450837938,3768580.5388252567
4758,1005992.809062839,3768537.6669166903
4759,1005798.0301861882,3768528.410561624
476,1018813.682733367,3769101.59522223
4760,1014653.2963207312,3767126.206796134
4761,1014515.2546297014,3767282.5990700577
4762,1014388.5091433793,3767442.0907480237
4763,1014286.6126898709,3767573.3339214223
4764,1014728.5216976723,3767023.093351971
4765,1014697.7143086735,3767062.39247066
4766,1008771.6879006154,3764473.3005265533
4767,1008713.4604111821,3764549.8738330365
4768,1022087.5685087631,3772011.4233906404
4769,1022041.5118181121,3771753.4944159333
477,1007776.7463862601,3763856.7795721716
4770,1017136.2383291376,3777279.5881677186
4771,1022718.3459969959,3770687.509905869
4772,1022711.7639415477,3770680.761643585
4773,1022618.5908835893,3770470.5532908454
4774,1022656.4782445893,3770376.457908086
4775,1022740.2892945056,3770302.1376645644
4776,1022790.3818540511,3770308.3050189423
4777,1022799.3727236607,3770309.448286402
4778,1015652.8771467172,3769216.2484923895
4779,1005070.176991612,3763830.4869943853
478,1007744.8524730711,3763836.9255078225
4780,1005126.0330344981,3763717.313930183
4781,1013819.7864171525,3766325.048996691
4782,1013793.1421929997,3766359.3964450825
4783,1015547.3691806936,3764053.5668879077
4784,1015416.5442653964,3764224.1063674423
4785,1015366.6179473182,3764289.180134017
4786,1015303.2534808199,3764371.7711720094
4787,1015238.7698369026,3764455.827824455
4788,1015106.4464423249,3764628.315822242
4789,1014971.7331793314,3764804.0059315762
479,1017352.7648657532,3775059.158398414
4790,1014838.2844501857,3764978.050255894
4791,1014583.5696367123,3765312.967760632
4792,1014572.9454694362,3765326.4273284045
4793,1014567.3255966712,3765334.120736819
4794,1014528.3193260358,3765387.8367640935
4795,1014469.6774395267,3765460.004039072
4796,1014316.0981573332,3765661.077145701
4797,1014177.5638304458,3765848.107483022
4798,1014169.8398517598,3765858.638937561
4799,1014117.8986150795,3765929.466817954
48,1022259.8537052416,3764951.9196675015
480,1017517.7097691132,3774870.978166134
4800,1014098.3286079552,3765956.1434668093
4801,1014079.2196840793,3765982.1990378685
4802,1014073.31144928,3765990.2557232506
4803,1014063.571235906,3766003.540801061
4804,1014057.7338822061,3766011.489937824
4805,1014017.8612427207,3766065.861945644
4806,1014005.6745781198,3766082.467714889
4807,1013997.4185091718,3766093.739037827
4808,1013971.9863226251,3766124.386610366
4809,1013733.428071603,3766432.009501933
481,1012416.2789079973,3763672.269203864
4810,1013677.9391342999,3766510.644859351
4811,1013571.4620278775,3766650.737147267
4812,1013355.4517220926,3766932.4624865022
4813,1013339.830780874,3766952.8372333986
4814,1013311.38787395,3766989.928643132
4815,1013303.2952013216,3767000.440505513
4816,1013257.3198633955,3767059.942051715
4817,1013181.5756332396,3767161.32052413
4818,1009201.3085188185,3767567.5866860333
4819,1009322.6456710134,3767631.103813989
482,1012427.1359428595,3763658.240836781
4820,1012127.4333543421,3763815.6871830374
4821,1012045.539370907,3763921.979524758
4822,1011571.8190392574,3764027.6308339983
4823,1011740.3864530332,3763801.841975711
4824,1004991.7181489854,3767219.4958943874
4825,1004985.6963187854,3767310.2642163155
4826,1020942.5243299562,3762716.993288235
4827,1021346.7742046973,3762745.274378479
4828,1020878.0147231722,3762713.382195052
4829,1020536.5662461361,3762694.295664601
483,1012527.0007646832,3763529.161297978
4830,1020221.968239072,3762676.705844079
4831,1020056.419220598,3762667.456776306
4832,1019828.3155657578,3762654.7250434216
4833,1023665.215763983,3764647.1980082295
4834,1023672.2921514623,3764509.5719033154
4835,1023675.2268983752,3764442.680946033
4836,1023681.3780582652,3764302.2850647513
4837,1023686.6535588191,3764203.2893988597
4838,1023687.101772339,3764193.665115044
4839,1023688.8370814063,3764156.7135515427
484,1021583.62560063,3778445.0354632204
4840,1023691.8394509099,3764100.868167079
4841,1023692.4741508104,3764089.3823179784
4842,1023640.2943858526,3765117.0982085313
4843,1023634.554798359,3765228.6700243982
4844,1010862.9472302948,3764280.4747032113
4845,1010729.1957722337,3764180.0607598317
4846,1011145.6359395124,3764500.65399123
4847,1011060.5522759042,3764433.560416493
4848,1011143.373768216,3764320.9738511
4849,1009288.7256531353,3767040.491919334
485,1021551.1942794754,3778199.6545587787
4850,1009240.6019802886,3767120.622847807
4851,1009198.6467736089,3767187.4290363546
4852,1009160.30017081,3767263.118006053
4853,1009043.0597957063,3770452.47847396
4854,1009163.5333137745,3770535.0798663017
4855,1016516.5806732995,3762570.7250963035
4856,1016910.285136252,3762594.788173885
4857,1017115.9547612055,3762607.3624974135
4858,1006309.8262084356,3771023.0186475404
4859,1006305.7743416778,3771032.4700592533
486,1008559.112020538,3764195.4428583398
4860,1006319.4184022059,3771169.550142776
4861,1006312.6138398156,3771271.1163092228
4862,1012159.0025114344,3764987.9121413985
4863,1012086.076116785,3764931.8691876894
4864,1014776.3631059425,3768833.1853819364
4865,1014609.2900632208,3768726.5292246477
4866,1016240.4137522223,3767521.666503731
4867,1016160.78626102,3767328.980436917
4868,1016057.0698329521,3767191.699305564
4869,1016017.4855816589,3767109.0618119594
487,1006361.0415847055,3764149.792703264
4870,1015982.3088825389,3767029.3831469235
4871,1015932.748165716,3766975.201449267
4872,1015817.6196387637,3767488.512430901
4873,1015865.0821199161,3767525.077754672
4874,1007453.3623233696,3770040.1686924654
4875,1008345.5275084655,3765721.094554069
4876,1008416.7115268763,3765814.763042747
4877,1008419.6163121742,3765822.7608581856
4878,1008438.3087565454,3765884.9176441794
4879,1008434.8813057421,3765939.415102984
488,1006374.9809046494,3764162.8791499455
4880,1008432.6874952295,3765978.373021602
4881,1008432.2384229193,3765983.4505849914
4882,1008432.1347235453,3765989.0145307058
4883,1008430.0661220556,3766025.6399775706
4884,1008429.5254837866,3766035.1905138264
4885,1008427.8997031553,3766064.0869740443
4886,1008427.4183126185,3766071.6690836838
4887,1008430.9230474536,3766100.662787934
4888,1008442.0001058705,3766124.749765908
4889,1022120.120728717,3778102.039232056
489,1006420.4432039659,3764173.0501178936
4890,1004585.2901530227,3763395.583684424
4891,1004715.8466510312,3763483.2873358787
4892,1005175.0384945832,3763638.4048290043
4893,1005259.2479408379,3763610.570597574
4894,1019878.4777118443,3765494.4745918238
4895,1019873.4865467934,3765494.1783719826
4896,1019597.6140863983,3765482.673444696
4897,1015872.2943961971,3770386.002258817
4898,1015834.076192411,3770382.4802406784
4899,1020922.0177598482,3767445.597639231
49,1022245.2128251321,3764936.2048541023
490,1006421.7802705409,3764161.414937516
4900,1020940.6451897621,3767383.583486342
4901,1020950.3681550975,3767307.1634320514
4902,1004909.442891572,3766169.595440397
4903,1004908.093549181,3766191.243223555
4904,1004897.4605386702,3766361.215146101
4905,1010604.4260538956,3770196.9863991025
4906,1010250.8591578177,3770467.6517588217
4907,1010246.0457928961,3770472.3825165583
4908,1010208.253704818,3770509.543141784
4909,1010132.6484839856,3770584.4428147716
491,1018993.0762684844,3772056.8938344214
4910,1010101.5767592081,3770614.7479200964
4911,1010032.7411043844,3770681.892664689
4912,1010031.2028201699,3770683.391488651
4913,1017516.4110684792,3772498.6920073815
4914,1017363.7242466699,3772535.853375808
4915,1025638.8934770266,3773403.9695377257
4916,1025889.6673923981,3773314.130456907
4917,1025939.1893088581,3773284.9295710945
4918,1024584.4827866761,3762688.9971368047
4919,1024392.6096384929,3762677.558867512
492,1019001.881217028,3771909.3980620233
4920,1016741.0744769478,3772316.1539488835
4921,1016728.6492463863,3772289.4160063476
4922,1016721.6877417527,3772274.4630863224
4923,1022165.2101963062,3771470.8025372885
4924,1022096.139061595,3771243.0006720982
4925,1021977.1113172942,3770862.9283645884
4926,1022022.2293920142,3770757.1419538185
4927,1022054.7850917166,3770502.83088421
4928,1020055.6425301661,3767410.483201822
4929,1020021.0908912511,3767192.5083067217
493,1011238.5130321633,3768975.479500673
4930,1014116.7686040733,3769046.4050431787
4931,1014036.2127443308,3769080.1495456155
4932,1020824.9553519359,3771754.771726223
4933,1020829.3765832421,3771678.070692739
4934,1020834.3155817151,3771597.5320192105
4935,1020837.8262521459,3771514.942569739
4936,1020844.3490309392,3771358.6384453317
4937,1020844.8725959677,3771348.4614914674
4938,1011516.8680331702,3770064.085524316
4939,1011513.9129893038,3770109.6209847364
494,1011163.5232887428,3768857.1678772047
4940,1004031.5276503094,3766455.753626675
4941,1005295.7205569146,3766278.417082297
4942,1005125.9039973689,3766270.2361482335
4943,1005058.584644458,3766267.001477672
4944,1005033.5557819197,3766370.812517636
4945,1004321.7358681945,3766488.5386946565
4946,1004831.5963453567,3766356.656139986
4947,1004785.1394857166,3766353.499812722
4948,1004670.0053047005,3766345.602467083
4949,1004654.3989929676,3766344.492187906
495,1011132.4319340483,3768793.674149692
4950,1004498.3342037818,3766338.302704735
4951,1004434.0016751077,3766334.630052385
4952,1004275.1700648298,3766320.9456329676
4953,1022913.2558707315,3774731.1721951044
4954,1022898.8320125383,3774730.663159373
4955,1016909.9211569547,3770298.091044996
4956,1016910.7109010571,3770285.5116135012
4957,1016953.402919826,3770176.6371288192
4958,1016987.6446103823,3770129.957031874
4959,1024067.5991699197,3772406.4855019134
496,1011073.4986751338,3768746.7673584186
4960,1024152.9974678478,3772386.407461117
4961,1024249.384891929,3772309.333322046
4962,1024300.4057525354,3772201.6863608668
4963,1024417.3437865808,3772131.9709439427
4964,1022443.4624256019,3765548.4057720173
4965,1025319.985772072,3763493.0846634954
4966,1016330.7408902916,3771069.832242267
4967,1016337.5282640075,3770966.2929955022
4968,1016336.022372229,3771422.8932889584
4969,1016343.3983000088,3771274.767327057
497,1010991.3732012565,3768718.0359086427
4970,1016332.4977509689,3770859.334308282
4971,1016345.3346542399,3770661.1616078583
4972,1016367.1295575902,3770262.54342546
4973,1016367.7650597583,3770251.415091738
4974,1026235.7778312616,3771055.314878606
4975,1026329.8255167479,3771121.2782591307
4976,1012803.6369286028,3769698.9123400617
4977,1012770.1402128558,3769697.163109323
4978,1012721.2936163286,3769694.6041571675
4979,1012530.0216449635,3769684.348759089
498,1010943.7547816855,3768700.2363427244
4980,1012429.2272409349,3769680.268693824
4981,1012370.890532081,3769677.910359347
4982,1012230.482530362,3769672.23239561
4983,1012112.9721558704,3769666.3480953183
4984,1012108.0452290296,3769665.947650445
4985,1012016.0410738864,3769663.461923626
4986,1011643.4716445577,3769647.4332600697
4987,1011601.4012129215,3769645.2578087044
4988,1011564.2562593389,3769643.3378069038
4989,1011443.0359391872,3769637.060678325
499,1010914.5017522541,3768689.6669471683
4990,1011340.3873189606,3769631.588616564
4991,1011239.404533687,3769627.0766120357
4992,1011142.0963604723,3769622.775409445
4993,1011078.1151501217,3769620.4319303734
4994,1010665.1773076606,3769592.6471969844
4995,1010566.0264731433,3769585.3450364256
4996,1025618.1930653988,3773659.045420616
4997,1025700.3809917395,3773664.0534156966
4998,1025778.9928212262,3773668.929946124
4999,1025841.9979947972,3773670.3198125074
5,1027276.571113365,3762480.5972780623
50,1015956.6145991086,3774186.180672838
500,1010882.1216695233,3768679.574896134
5000,1025938.034010109,3773676.056184819
5001,1005463.5277858528,3771729.706656133
5002,1005376.6613173966,3771724.7827905244
5003,1005367.3333705135,3771724.2728644507
5004,1005312.9165473328,3771721.1961735943
5005,1005264.7083229763,3771718.4739906695
5006,1005064.4046287152,3771705.6736563086
5007,1004860.5696893558,3771695.05032552
5008,1004669.9906278137,3771709.933371544
5009,1022750.8479391518,3768879.7703190753
501,1010794.9577241449,3768650.2502263086
5010,1024429.2034251958,3775456.0283768964
5011,1024513.2981263942,3775377.454037087
5012,1024456.9885736163,3774452.5806294456
5013,1024459.4159917859,3774403.8554096944
5014,1020103.2464568315,3775439.1942439075
5015,1020080.9655188704,3775389.968473363
5016,1020060.4209655116,3775341.3955362574
5017,1020147.4817600825,3775970.9948990336
5018,1020147.7057435409,3775950.5956727555
5019,1020160.3317827873,3775910.089511186
502,1010711.514336464,3768622.1743902583
5020,1020168.4168373488,3775751.754885191
5021,1020135.9570688949,3775550.2628141125
5022,1020129.7395745858,3775520.2722514654
5023,1020116.3872905211,3775471.883668254
5024,1020508.5010766564,3776708.9507015
5025,1020480.7632506769,3776650.9319246756
5026,1020456.2284515975,3776599.6078841384
5027,1020323.145337183,3776328.5440671835
5028,1020268.4771621693,3776217.9568810086
5029,1020212.5178799648,3776130.2621509167
503,1010665.4408179191,3768609.6285245954
5030,1020582.8576017388,3776976.388961136
5031,1020576.774530036,3776870.0168168666
5032,1020543.2993257612,3776795.5812666365
5033,1012833.9187821998,3773484.0447392766
5034,1012868.2436376482,3773396.1077694274
5035,1012882.1124703758,3773338.78727506
5036,1009429.6188911868,3767221.6671858104
5037,1009388.3726446084,3767292.8774563116
5038,1008063.5617163366,3769905.534621281
5039,1008015.3348781229,3769862.33089073
504,1010655.6292308865,3768604.587451371
5040,1014713.917778122,3771326.16452674
5041,1027197.0335846029,3765281.1887957947
5042,1027077.5936920161,3764879.819415286
5043,1026948.6480372512,3764785.655340519
5044,1026753.9387464648,3764762.3265536395
5045,1026659.7686958087,3764757.481777997
5046,1026565.531372621,3764751.5087900627
5047,1026451.1197714531,3764774.8130539157
5048,1024710.1301320876,3775250.635451494
5049,1024705.8533406052,3775335.605322342
505,1010563.9716198738,3768561.9893508474
5050,1024701.8089807589,3775421.2343893424
5051,1024529.8635001816,3775520.665128795
5052,1012688.7276199728,3760852.0729399715
5053,1012770.9111465162,3761001.899891236
5054,1021812.5977800819,3770269.812619935
5055,1016555.4420698581,3763282.676112516
5056,1016543.4561838761,3763181.5570558268
5057,1018559.1731422744,3763137.1638947953
5058,1018546.6658057717,3763348.1365718185
5059,1018545.3078851735,3763371.090754316
506,1010527.2985562955,3768545.751901557
5060,1018533.8750742951,3763563.9401144735
5061,1018526.9918409956,3763680.0762688676
5062,1018525.818110869,3763699.831920857
5063,1023980.1169214871,3769151.2815001276
5064,1023976.4700813387,3768915.097029904
5065,1023972.3170465141,3768905.897500196
5066,1024439.2426930777,3767065.344599859
5067,1024544.080603507,3767091.1084725047
5068,1024703.5945509928,3767063.456389284
5069,1024950.6784887121,3767033.5864176345
507,1010364.4310707557,3768474.250101347
5070,1025013.7690629552,3767056.48379273
5071,1025025.7182301588,3767062.973927792
5072,1025070.2482319662,3767080.8311867923
5073,1025156.4291678696,3767108.8209705953
5074,1025178.0725781269,3767112.2054763846
5075,1025306.7191467077,3767127.0978342704
5076,1025409.4930873455,3767184.346253269
5077,1020951.369510341,3764076.954648037
5078,1020977.899602503,3764044.297709184
5079,1021141.4410798368,3764073.1103677913
508,1010243.3689210329,3768430.548537341
5080,1010945.8898935969,3764169.7423377344
5081,1024757.1195664714,3763708.0859214645
5082,1024662.6419552892,3763703.1343028625
5083,1024590.9207981195,3763699.398518649
5084,1025126.0847908555,3778564.6154401284
5085,1019779.2107261977,3770955.2525260444
5086,1019751.8534600578,3770587.2613375424
5087,1019711.1621443491,3770474.6353284316
5088,1019430.7296797291,3775711.2218164452
5089,1019243.4732653406,3775742.432599381
509,1010199.9335858265,3768414.8613078697
5090,1019107.1847994993,3775902.7382120686
5091,1019197.1318501811,3776070.161840936
5092,1019393.1243009823,3776229.48434199
5093,1019420.8509467007,3776211.80225248
5094,1019443.78814153,3776197.176803861
5095,1019850.3056139116,3776073.5819249284
5096,1005714.9830558393,3761194.0462086736
5097,1006495.7794693958,3761074.278553797
5098,1006937.119036105,3761172.31691305
5099,1006807.4954435527,3761060.119346505
51,1016045.0226281172,3774249.0657745036
510,1010173.1190913379,3768405.194583653
5100,1019757.2775764968,3768168.1100476068
5101,1019751.3310559245,3768170.6913593835
5102,1019422.639399919,3773076.6935344506
5103,1019433.8389906435,3773074.0782465404
5104,1019452.2800412353,3773065.0313922735
5105,1019468.8874964231,3773057.0870304825
5106,1019486.1430591386,3773048.498698602
5107,1019502.3156932299,3773040.697599002
5108,1019516.0937360812,3773033.7341592936
5109,1019518.7385703982,3773032.397774429
511,1010144.2925977749,3768394.784520226
5110,1019535.6275558525,3773024.569262991
5111,1019553.9161348843,3773016.1046859436
5112,1019560.6324518981,3773012.6413513953
5113,1019569.8905987161,3773007.8582661683
5114,1019586.5316308227,3772999.9827699773
5115,1019596.2637311012,3772995.3594682105
5116,1019611.7111099928,3772987.75260891
5117,1019620.8213249063,3772983.1285511865
5118,1019626.5299744345,3772980.434306986
5119,1019638.1280157024,3772974.966635713
512,1010077.8222881979,3768370.793627
5120,1019675.0099813878,3772957.2301323335
5121,1019677.298378594,3772956.1304336754
5122,1010772.1518773059,3770891.799541332
5123,1010743.434872617,3770962.510877766
5124,1010741.8079398657,3771035.4098310936
5125,1012950.3439171582,3773720.989622868
5126,1012986.0898979346,3773722.9309666306
5127,1013223.0842462078,3773768.5130816577
5128,1013774.6262464821,3774053.7121767453
5129,1013859.640343772,3774129.201116333
513,1019023.5554300834,3769042.226197396
5130,1014032.6360415311,3774281.0008153487
5131,1014305.5224041976,3774517.0966196954
5132,1014422.0822831835,3774553.7255894034
5133,1014494.837127029,3774554.9599920874
5134,1014538.4089546544,3774560.731987374
5135,1012075.8966596682,3772879.1394797135
5136,1012095.8689643056,3772807.4112627325
5137,1008793.4509098649,3764837.5581056424
5138,1011111.9343811474,3771154.3896879526
5139,1010988.8397451134,3771147.957965484
514,1018786.9047598306,3768863.0640136935
5140,1018697.3282632837,3762931.1821430176
5141,1018751.6343536908,3762852.7014080808
5142,1010899.396288109,3775752.2303359513
5143,1010993.5443522853,3775799.168027953
5144,1011096.8074670165,3775860.4137903717
5145,1011281.4635934486,3776031.5086797434
5146,1005421.6753025886,3767559.567398804
5147,1005238.7390682049,3767549.1984993615
5148,1025585.5312888289,3777302.472794485
5149,1025694.1778111461,3777309.0606325986
515,1018720.5569662321,3768812.1429958125
5150,1025713.1758676677,3777310.1971932575
5151,1025760.1915606846,3777312.6499020737
5152,1025954.9692531864,3777341.8472561855
5153,1026016.0161036513,3777385.7552029397
5154,1026083.9437696628,3777426.581868208
5155,1026266.3291050008,3777455.6411454096
5156,1026402.4078063449,3777511.9501253534
5157,1026461.0541967974,3771050.985625837
5158,1026512.3779321801,3771083.2049994925
5159,1008236.1089015997,3763949.864532809
516,1018581.5675423512,3768701.0671253568
5160,1008186.3973800438,3764014.923153399
5161,1008138.9646806053,3764079.9370423
5162,1008087.8356561544,3764145.9892830644
5163,1008037.1361920598,3764211.31841
5164,1007952.3608330882,3764404.0987744965
5165,1010950.8038208897,3767132.50846866
5166,1010806.0596593592,3766842.042348582
5167,1008172.4020832836,3764213.7041582903
5168,1006551.3850955501,3764061.813114063
5169,1006564.7118351513,3764047.610955243
517,1014461.4993896503,3776598.7973666876
5170,1006640.1640893387,3764063.061926202
5171,1006669.9536652952,3764107.516149182
5172,1006689.6032040135,3764125.330482153
5173,1006764.5599972139,3764184.9430745393
5174,1006793.8275811593,3764211.5258247433
5175,1020647.1401745076,3766460.871222726
5176,1020612.4452428764,3765209.0095788604
5177,1020888.2899446518,3765195.751002118
5178,1013370.699646886,3765388.5013550664
5179,1022575.9941796173,3775173.9544069082
518,1014437.7591693942,3776653.885320702
5180,1019618.6196213095,3776981.6430429085
5181,1019589.6889150222,3776923.4839422363
5182,1011183.4762399588,3763993.273435262
5183,1011116.6504817957,3763942.726966925
5184,1011053.9025975012,3763893.035953379
5185,1010989.1668657563,3763844.708695802
5186,1023253.9841820541,3769965.6626812587
5187,1023212.5317739104,3769921.452710681
5188,1023181.1526428144,3769902.1346251275
5189,1022526.1682447577,3775472.5030099335
519,1014198.4103651702,3776641.78639386
5190,1022582.1822701968,3775478.1662370726
5191,1022640.1992526404,3775480.5088970293
5192,1019922.4730754276,3766613.86709971
5193,1019784.5167224621,3766606.148071622
5194,1008739.3896461911,3768287.643382336
5195,1008615.9752773793,3768226.282350688
5196,1012472.356143363,3768335.8887444073
5197,1012345.9196141753,3768260.620865483
5198,1022330.872356046,3771331.1642129477
5199,1022286.6183246709,3771360.763605969
52,1016094.0202273892,3774257.659072089
520,1014151.7540731498,3776639.166087786
5200,1010514.3614019493,3762390.6287788195
5201,1010454.1952935428,3762323.093161867
5202,1011282.7003003247,3763604.2754730834
5203,1011346.935873644,3763651.385737616
5204,1016577.4258211952,3771083.7983274963
5205,1016584.0125943085,3770981.9412278826
5206,1016594.9581404777,3770890.02594368
5207,1016602.7046413291,3770777.8155513755
5208,1004532.6310630325,3769466.9062504196
5209,1027267.7967762707,3765452.7380691064
521,1014106.3007067994,3776620.257349165
5210,1016291.5663765289,3768945.071700768
5211,1016257.5300927269,3768993.793110366
5212,1016986.2538194115,3763503.5424651257
5213,1016923.7105983582,3763499.4963058294
5214,1016878.5822687856,3763494.0384001634
5215,1016840.6930521756,3763495.0359705766
5216,1016723.6010330559,3763490.969110458
5217,1016640.0495929464,3763487.7848849837
5218,1016597.7032628846,3763486.1786594004
5219,1016439.6787696591,3763477.077034779
522,1012550.0588721677,3771683.536008854
5220,1022975.2265964925,3770691.6079515135
5221,1022902.6663718055,3770747.3613928007
5222,1022850.6718834301,3770836.2525498546
5223,1013222.7130174704,3777243.138442835
5224,1012994.4644072158,3777226.212449493
5225,1014400.9231210172,3775535.954427849
5226,1014397.0399767725,3775583.71379559
5227,1008517.6885072298,3764150.691021088
5228,1008491.5561080824,3764115.4261123524
5229,1008480.4644404085,3764096.395890518
523,1012562.5694479397,3771549.375702444
5230,1008437.4531585225,3764049.0196615164
5231,1012511.7532227368,3767369.1295483634
5232,1012604.7790673857,3767375.1248946567
5233,1012839.170511767,3767385.370391133
5234,1012922.9358515337,3767390.544099863
5235,1008484.5287743564,3764178.3518764735
5236,1008425.0993213034,3764220.3982890313
5237,1018162.4271515913,3763085.645077511
5238,1018148.8035814004,3763327.572041019
5239,1018169.8564751046,3763495.8925914615
524,1021874.809774298,3778157.644296216
5240,1018167.8302388642,3763531.7670466895
5241,1018345.3952487407,3763709.3147342484
5242,1018624.117381801,3769279.130943477
5243,1018578.1862795469,3769344.5407457347
5244,1021113.3043092871,3774622.8785024574
5245,1021094.3420200483,3774432.298212349
5246,1021040.7233219267,3774323.236106272
5247,1020932.3366696485,3774100.6268515997
5248,1012113.2275794934,3774152.8801739085
5249,1011981.8026025776,3774173.4259597184
525,1021915.861578127,3778357.097852359
5250,1019923.6680556474,3777470.6427261317
5251,1019991.6015303639,3777433.6974832276
5252,1020097.6364164469,3777384.257420543
5253,1006545.018623089,3764144.2436931627
5254,1006573.8580989051,3764126.549084159
5255,1019189.4898470195,3762019.7285103267
5256,1019145.4432427438,3761952.765655786
5257,1019070.5189064754,3761863.1232611234
5258,1019024.7524582647,3761802.08330561
