"id","WH_0_5","WH_5_9","WH_10_14","WH_15_29","WH_30_64","WH_65up"
"60650305021033",0,0,0,0,0,0
"60650305021034",0,0,0.03,4,4,0
"60650305021036",0,0,0,0,0,0
"60650305021007",0,0,0,0,0,0
"60650305021011",0.4,0,0,3,3,0
"60650305021004",0,0,0,0,0,0
"60650305021006",0,0,0,0,0,0
"60650305021035",0,0,0,0,0,0
"60650305022003",0,0,0,1,1,0.8
"60650305022004",4.4,0.42,0.21,31,31,6.4
"60650305022005",1.2,0.24,0.12,11,11,0.8
"60650305022006",0.8,0.09,0.03,5,5,3.2
"60650305022007",0,0,0,0,0,0
"60650305022008",0,0,0,0,0,0
"60650305022009",0,0,0,0,0,0
"60650305022010",0,0,0.03,2,2,2.4
"60650305022011",1.6,0.18,0.09,23,23,3.2
"60650305022012",1.2,0.09,0.18,13,13,2.4
"60650305022013",5.6,0.3,0.12,14,14,4.8
"60650305022014",4,0.12,0.12,10,10,6.4
"60650305022015",1.6,0.03,0.06,19,19,0.8
"60650305022017",3.6,0.15,0.12,25,25,2.4
"60650305022018",4.4,0.09,0.42,16,16,0.8
"60650305022019",0.8,0.12,0.12,11,11,1.6
"60650305022020",3.6,0.33,0.15,20,20,4
"60650305022016",1.2,0.09,0.27,34,34,4
"60650305022000",2,0.18,0.21,13,13,2.4
"60650305022001",11.2,0.54,0.63,53,53,9.6
"60650305022002",2.8,0.12,0.21,27,27,0.8
"60650305031000",6,0.36,0.18,23,23,0.8
"60650305031001",2.8,0.15,0.3,13,13,2.4
"60650305031002",4,0.21,0.33,17,17,0.8
"60650305031003",2.4,0.3,0.18,19,19,2.4
"60650305031004",8.4,0.63,0.54,48,48,4
"60650305031005",0.8,0.03,0.42,22,22,0.8
"60650305031006",3.6,0.27,0.21,15,15,2.4
"60650305031007",2.8,0.15,0.15,17,17,0
"60650305031008",1.2,0,0,3,3,0.8
"60650305031009",0,0,0,0,0,0
"60650305031010",-0.8,0.06,0.09,8,8,4.8
"60650305031011",2.4,0.15,0.21,9,9,1.6
"60650305032004",3.6,0.06,0.39,32,32,2.4
"60650305032000",12.8,0.66,0.93,84,84,8
"60650305032001",1.6,0.15,0.15,20,20,6.4
"60650305032002",2.8,0.39,0.27,18,18,4.8
"60650305032003",43.2,3.15,2.34,229,229,14.4
"60650305032005",6.8,0.72,0.51,63,63,2.4
"60650305032006",4.8,0.33,0.15,30,30,5.6
"60650305032007",11.6,0.78,0.45,47,47,1.6
"60650305033000",11.2,0.54,0.45,54,54,1.6
"60650305033001",35.2,2.37,2.22,195,195,10.4
"60650305033002",14.8,0.96,0.69,51,51,5.6
"60650306011000",2,0.39,0.99,71,71,33.6
"60650306011001",0.4,0.03,0.06,3,3,6.4
"60650306011003",0.4,0,0.12,13,13,3.2
"60650306011012",0.8,0.03,0.09,8,8,5.6
"60650306011004",1.6,0.18,0.18,37,37,41.6
"60650306011006",0.4,0.06,0.06,15,15,8.8
"60650306011007",1.2,0.21,0.24,19,19,14.4
"60650306011021",0,0,0.06,4,4,1.6
"60650306011008",8.8,1.11,1.26,120,120,51.2
"60650306011028",2.4,0.12,0.27,11,11,8
"60650306011009",2,0.06,0.06,8,8,5.6
"60650306011010",0,0.03,0.06,1,1,0.8
"60650306011013",0.8,0.06,0.15,5,5,4
"60650306011014",0.8,0.03,0.03,8,8,0
"60650306011015",0.4,0.06,0.12,2,2,9.6
"60650306011018",0,0,0,0,0,0
"60650306011020",0,0,0,0,0,0
"60650306011024",2,0.3,0.12,14,14,7.2
"60650306011002",0,0,0.06,2,2,7.2
"60650306011005",0.4,0.09,0.06,5,5,6.4
"60650306011011",0,0,0,0,0,0
"60650306011016",0,0,0,0,0,0
"60650306011017",0,0,0,0,0,0
"60650306011019",0,0,0,0,0,0
"60650306011022",0,0,0,0,0,0
"60650306011023",2,0.18,0.15,18,18,2.4
"60650306011025",0,0,0.03,0,0,0
"60650306011026",0,0,0,3,3,0
"60650306011027",4,0.33,0.27,21,21,7.2
"60650306011029",1.6,0.06,0.15,7,7,2.4
"60650306012006",0.8,0.15,0.21,25,25,12.8
"60650306012000",0,0.03,0.15,11,11,7.2
"60650306012004",1.2,0.06,0.21,11,11,1.6
"60650306012005",1.2,0.21,0.21,21,21,16.8
"60650306012008",0,0.09,0.06,5,5,2.4
"60650306012009",2.8,0.21,0.27,37,37,9.6
"60650306012001",0,0,0,0,0,0.8
"60650306012002",0,0.15,0.15,16,16,14.4
"60650306012003",2.8,0.3,0.54,50,50,32
"60650306012007",2.8,0.24,0.21,34,34,8.8
"60650306013006",0,0.15,0.15,5,5,4
"60650306013007",0,0,0.09,9,9,8.8
"60650306013008",0.8,0.06,0.21,42,42,25.6
"60650306013009",0,0,0.09,6,6,1.6
"60650306013010",0.4,0.09,0.06,12,12,5.6
"60650306013011",0,0,0.06,16,16,5.6
"60650306013012",1.2,0.06,0.09,7,7,0.8
"60650306013013",2.8,0.06,0.06,11,11,0.8
"60650306013014",0,0.03,0,7,7,1.6
"60650306013015",0.4,0.06,0.06,9,9,0.8
"60650306013019",0,0,0,0,0,0
"60650306013005",3.6,0.54,0.48,46,46,26.4
"60650306013000",10.4,1.29,1.68,152,152,134.4
"60650306013016",0,0,0.06,7,7,9.6
"60650306013017",0,0,0,0,0,0
"60650306013018",0.4,0.15,0.09,10,10,1.6
"60650306013001",2,0.21,0.42,63,63,14.4
"60650306013002",1.6,0.06,0.03,17,17,4.8
"60650306013003",3.2,0.48,0.87,78,78,42.4
"60650306013004",0,0.09,0.21,7,7,6.4
"60650306021000",1.2,0.09,0.06,13,13,3.2
"60650306021001",1.6,0.03,0.12,5,5,4
"60650306021002",2.4,0.18,0.18,19,19,28.8
"60650306021003",0.4,0,0,3,3,10.4
"60650306021004",1.2,0.03,0.12,4,4,25.6
"60650306021005",0.8,0.09,0.09,9,9,1.6
"60650306021006",5.2,0.33,0.57,56,56,65.6
"60650306021007",0.8,0.06,0.09,9,9,5.6
"60650306021008",1.2,0.06,0.15,9,9,2.4
"60650306021009",0.8,0.06,0,12,12,12
"60650306021010",0,0.09,0.18,7,7,4
"60650306021011",1.2,0.03,0.39,10,10,18.4
"60650306021012",0.4,0.12,0,4,4,10.4
"60650306021013",0.4,0.03,0.03,3,3,0.8
"60650306021014",1.6,0.06,0.03,10,10,4.8
"60650306021015",0.4,0.03,0.09,6,6,5.6
"60650306021016",1.2,0.12,0.21,2,2,8.8
"60650306021017",4.8,0.18,0.3,13,13,3.2
"60650306021018",2.8,0.18,0.24,22,22,29.6
"60650306022008",1.2,0.06,0.09,4,4,15.2
"60650306022000",0.8,0.09,0,9,9,29.6
"60650306022001",0,0,0,0,0,5.6
"60650306022002",0,0,-0.06,3,3,5.6
"60650306022003",2.4,0.12,0.18,29,29,24
"60650306022018",0.8,0.27,0.09,15,15,9.6
"60650306022004",0.4,0.24,0.12,13,13,8
"60650306022005",1.2,0.12,0.09,16,16,2.4
"60650306022006",1.2,0.18,0.09,10,10,5.6
"60650306022007",0,0,0.09,4,4,11.2
"60650306022009",1.6,0.09,0.18,6,6,3.2
"60650306022010",0,0.06,0.06,7,7,13.6
"60650306022011",0.8,0,0.12,8,8,2.4
"60650306022012",1.2,0.03,0.27,15,15,20
"60650306022013",0,0.09,0.03,13,13,8.8
"60650306022014",0.4,0.06,0.18,8,8,4
"60650306022015",0.8,0.03,0.03,3,3,2.4
"60650306022017",0,0,0.06,5,5,3.2
"60650306022019",0,0,0.06,0,0,3.2
"60650306022020",0,0,0.03,6,6,3.2
"60650306022021",0.8,0.06,0.06,6,6,4
"60650306022016",0,0.03,0.27,18,18,9.6
"60650306023002",0,0,0,0,0,0
"60650306023000",0,0.12,0.03,9,9,8.8
"60650306023001",0,0,0,0,0,0
"60650306023003",3.2,0.33,0.09,34,34,53.6
"60650306023004",0,0,0,0,0,20.8
"60650306023005",0,0.03,0.09,2,2,12
"60650306023006",0,0,0,1,1,0
"60650306023007",0,0,0.09,8,8,9.6
"60650306023008",0,0.09,0.15,19,19,12.8
"60650306023009",1.2,0.09,0.18,3,3,4
"60650306023010",0,0.21,0.03,12,12,4.8
"60650306023011",0,0.03,0.09,8,8,5.6
"60650306023012",0,0.21,0.33,11,11,3.2
"60650306023013",0,0,0,0,0,6.4
"60650306023014",0,0,0,3,3,4.8
"60650306023015",0.4,0.21,0.15,24,24,24.8
"60650306031010",0,0,0,0,0,0
"60650306031000",3.6,0.54,0.54,22,22,27.2
"60650306031011",0,0,0,0,0,0
"60650306031012",0,0,0,0,0,0
"60650306031001",2,0.12,0.12,1,1,24.8
"60650306031002",0,0,0,1,1,11.2
"60650306031003",0,0.12,0.15,9,9,8.8
"60650306031004",0,0.06,0.03,2,2,1.6
"60650306031005",2,0.03,0.03,14,14,12
"60650306031006",0,0,0,8,8,0.8
"60650306031007",0.4,0.12,0.06,4,4,8.8
"60650306031008",0.4,0.06,0.12,2,2,4.8
"60650306031009",0,0,0,0,0,0
"60650306031013",0,0,0,0,0,0
"60650306031014",7.2,0.48,0.6,47,47,41.6
"60650306031015",2.4,0.03,0.03,3,3,6.4
"60650306031016",0.4,0.06,0.18,2,2,4.8
"60650306031017",2.8,0.39,0.33,23,23,16.8
"60650306031018",0,0.03,0.15,3,3,4
"60650306031019",4.8,0.48,0.48,17,17,24
"60650306031020",0.8,0.24,0.18,10,10,7.2
"60650306031021",0,0.12,0.27,9,9,11.2
"60650306031022",2,0.18,0.06,4,4,8.8
"60650306031023",0.4,0.03,0.21,11,11,11.2
"60650306031024",0,0.03,0.15,9,9,6.4
"60650306031025",2,0.21,0.27,19,19,35.2
"60650306031026",0.4,0.03,0.03,3,3,4
"60650306032004",0,0,0,0,0,0
"60650306032000",0.8,0.09,0.12,22,22,22.4
"60650306032001",1.6,0.09,0.12,13,13,16
"60650306032002",0.4,0.06,0,4,4,6.4
"60650306032003",0,0,0.03,3,3,11.2
"60650306032005",0.4,0,-0.03,0,0,1.6
"60650306032006",0,0,0,0,0,0
"60650306032007",0.4,0.12,0.09,8,8,10.4
"60650306032008",0.4,0.06,0.09,6,6,7.2
"60650306032009",2.4,0.12,0.27,98,98,10.4
"60650306032010",0.4,0.12,0.21,11,11,4
"60650306032011",0,0,0,0,0,0
"60650306032012",0.8,0.12,0.24,31,31,13.6
"60650306033002",0,0.03,0,4,4,4
"60650306033003",0,0.03,0.06,2,2,16
"60650306033004",0,0,0,0,0,0
"60650306033005",0,0,0,0,0,0
"60650306033006",0.4,0.06,0.21,4,4,22.4
"60650306033007",0,0,0.03,5,5,14.4
"60650306033008",2.4,0.24,0.36,26,26,15.2
"60650306033009",0.4,0.12,0.24,5,5,9.6
"60650306033010",1.6,0.12,0.09,8,8,3.2
"60650306033011",0,0.06,0.15,4,4,16.8
"60650306033012",0.4,0.18,0.24,13,13,12.8
"60650306033013",0,0,0,0,0,0
"60650306033014",0.4,0.18,0.12,8,8,15.2
"60650306033015",0,0.06,0.03,9,9,8.8
"60650306033000",2,0.03,0.21,4,4,8
"60650306033001",0.4,0.03,0.03,6,6,3.2
"60650307001016",0.8,0,0.06,3,3,9.6
"60650307001000",0.4,0.09,0.06,11,11,4.8
"60650307001001",0,0,0,0,0,0
"60650307001002",0,0.03,0.06,5,5,0
"60650307001003",0.8,0.12,0,2,2,2.4
"60650307001004",1.2,0.09,0.06,3,3,1.6
"60650307001005",0,0,0,0,0,0
"60650307001006",0,0,0,0,0,0
"60650307001007",0.4,0,0,3,3,1.6
"60650307001008",0.4,0,0.06,10,10,1.6
"60650307001010",0.8,0.06,0.06,2,2,0.8
"60650307001011",2,0.03,0.15,16,16,10.4
"60650307001013",0.8,0.03,0.06,5,5,4.8
"60650307001014",0,0.15,0.03,5,5,2.4
"60650307001015",1.2,0.09,0.12,11,11,8.8
"60650307001017",0,0.06,0.03,4,4,0.8
"60650307001019",0.4,0.06,0,3,3,0.8
"60650307001020",1.6,0.12,0.3,13,13,4.8
"60650307001021",2.8,0.24,0.06,13,13,4.8
"60650307001022",0,0.03,0.06,13,13,0.8
"60650307001023",0,0,0,0,0,0
"60650307001024",0.8,0.03,0.27,10,10,2.4
"60650307001025",0,0,0,0,0,0.8
"60650307001026",0.4,0.03,0,2,2,0.8
"60650307001027",2.4,0.27,0.15,14,14,9.6
"60650307001028",0,0,0,0,0,2.4
"60650307001029",1.6,0.03,0.06,11,11,8
"60650307001030",0.8,0.15,0.06,11,11,7.2
"60650307001031",1.2,0,0.03,8,8,0
"60650307001032",1.6,0.15,0.06,19,19,3.2
"60650307001009",0.8,0.15,0.06,7,7,2.4
"60650307001012",0.4,0.03,0.09,8,8,6.4
"60650307001018",0.8,0.03,0.03,3,3,3.2
"60650307002000",21.6,1.2,0.72,110,110,0.8
"60650307002001",4.4,0.36,0.33,17,17,1.6
"60650307002002",0,0,0,0,0,0
"60650307002003",0,0,0,0,0,0
"60650307002004",0,0,0,0,0,0
"60650307002005",9.6,0.63,0.81,75,75,15.2
"60650307002006",0.8,0.06,0,7,7,4
"60650307002007",2,0.12,0.18,10,10,12
"60650307002008",2,0.06,0.15,16,16,7.2
"60650307002009",2.8,0.18,0.12,11,11,12.8
"60650307002010",4.4,0.3,0.27,43,43,11.2
"60650307002011",0,0,0,0,0,0
"60650307002012",30,1.47,1.5,138,138,9.6
"60650307002013",15.6,0.87,1.2,65,65,2.4
"60650307002014",2,0.12,0.03,12,12,5.6
"60650307003005",0,-0.03,0.03,4,4,1.6
"60650307003006",0.8,0,0.09,8,8,1.6
"60650307003007",0.8,0.06,-0.06,1,1,4
"60650307003009",-0.4,0.03,0,3,3,1.6
"60650307003010",0,0.03,0.03,2,2,0.8
"60650307003011",0,0.06,0.09,6,6,1.6
"60650307003012",4,0.24,0.06,13,13,4.8
"60650307003013",0.8,0,0,1,1,0.8
"60650307003014",0.4,0.06,0.06,3,3,0.8
"60650307003015",0,0.03,0.03,0,0,0
"60650307003016",0.4,0.06,0.03,6,6,3.2
"60650307003017",0.8,0,-0.06,10,10,0.8
"60650307003018",0,0,0,1,1,0
"60650307003019",0.4,0.03,-0.03,0,0,1.6
"60650307003020",0.8,0.06,0.06,4,4,7.2
"60650307003021",0.8,0,0.03,3,3,3.2
"60650307003022",0,0.03,-0.06,3,3,0.8
"60650307003023",0.4,0,0,2,2,0
"60650307003024",0.4,0,0.06,2,2,1.6
"60650307003025",0,0.06,0.06,3,3,0.8
"60650307003026",0,0,0,2,2,0
"60650307003027",0,0.03,0.03,0,0,5.6
"60650307003029",0,0.09,0.09,9,9,4.8
"60650307003008",1.2,0.06,0.06,5,5,0
"60650307003028",0,0.03,0.03,2,2,2.4
"60650307003000",0.4,0,0,1,1,0
"60650307003001",0,0.03,0.06,2,2,0.8
"60650307003002",0.4,0.03,0,4,4,4.8
"60650307003003",2.4,0.15,0.15,13,13,1.6
"60650307003004",0,0.03,0,3,3,0
"60650307004000",2.4,0.12,0.15,19,19,5.6
"60650307004001",2,0.15,0.03,10,10,4.8
"60650307004002",0.8,0.18,0.09,13,13,2.4
"60650307004004",3.6,0.18,0.09,18,18,5.6
"60650307004005",1.2,0.24,0.06,9,9,2.4
"60650307004006",1.2,0.09,0.15,4,4,8
"60650307004007",0,0.12,0.03,8,8,5.6
"60650307004008",0.8,0.06,0.12,17,17,6.4
"60650307004009",0,0.03,-0.03,16,16,5.6
"60650307004010",4.8,0.45,0.33,42,42,8
"60650307004003",1.6,0.15,0.03,15,15,2.4
"60650307005000",0,0,0,0,0,0
"60650307005001",0,0,0,0,0,0
"60650307005002",18,1.14,1.65,198,198,94.4
"60650307005003",2,0.27,0.06,26,26,24.8
"60650307005004",4,0.21,0.15,43,43,4.8
"60650307005005",1.6,0.06,0.06,27,27,7.2
"60650307005006",1.6,0.06,0.15,11,11,5.6
"60650308001000",0.8,0.12,0.15,7,7,8
"60650308001001",0.4,0.12,0,10,10,9.6
"60650308001002",0.8,0.09,0.06,5,5,5.6
"60650308001003",0.4,0.03,0.09,3,3,4.8
"60650308001004",0.4,0.09,0.03,4,4,5.6
"60650308001006",2.4,0.06,0.06,8,8,8.8
"60650308001007",1.6,0.21,0.06,18,18,8.8
"60650308001008",2.4,0.09,0,17,17,2.4
"60650308001009",1.2,0.12,0.18,14,14,5.6
"60650308001005",3.2,0.33,0.15,30,30,11.2
"60650308002000",1.2,0.06,0.06,13,13,8
"60650308002001",3.2,0.24,0.12,17,17,14.4
"60650308002002",0.8,0,0.06,8,8,2.4
"60650308002003",0.8,0.03,0.06,0,0,7.2
"60650308002004",2.8,0.24,0.18,22,22,12
"60650308002005",2.4,0.12,0.09,10,10,12
"60650308002006",2.4,0.12,0.09,16,16,18.4
"60650308002007",1.6,0.12,0.12,16,16,5.6
"60650308003004",2.4,0.33,0.27,20,20,22.4
"60650308003005",21.6,1.35,1.44,164,164,34.4
"60650308003007",34.4,1.23,1.23,170,170,25.6
"60650308003008",10.4,0.75,0.6,97,97,32.8
"60650308003000",4,0.21,0.42,41,41,16
"60650308003001",2.8,0.51,0.6,31,31,18.4
"60650308003002",0.4,0.03,0.36,10,10,2.4
"60650308003003",4,0.21,0.63,36,36,26.4
"60650308003006",6.4,0.12,0.09,5,5,11.2
"60650308004000",1.2,0.21,0.03,17,17,28.8
"60650308004001",10.8,0.96,1.05,121,121,30.4
"60650308004003",2.4,0.15,0.09,14,14,0.8
"60650308004004",0.4,0.12,0.06,3,3,2.4
"60650308004005",2,0.09,0,5,5,13.6
"60650308004008",0.4,0,0,11,11,3.2
"60650308004011",0,0,0,0,0,0
"60650308004013",1.6,0.09,0.03,3,3,1.6
"60650308004014",10,1.23,1.41,108,108,39.2
"60650308004015",1.6,0.18,0.03,17,17,6.4
"60650308004016",3.2,0.33,0.42,62,62,17.6
"60650308004017",1.2,0.15,0.06,34,34,0.8
"60650308004018",0.4,0,0,3,3,0
"60650308004019",2.4,0.3,0.36,27,27,8.8
"60650308004020",1.6,0.24,0.21,24,24,15.2
"60650308004021",2,0.12,0.15,19,19,7.2
"60650308004022",9.2,0.96,0.75,81,81,12.8
"60650308004023",0.8,0.03,0.09,16,16,0.8
"60650308004025",0,0,0.03,8,8,0.8
"60650308004026",1.2,0.06,0,5,5,0.8
"60650308004027",1.2,0.06,0.36,15,15,3.2
"60650308004028",0.8,0.03,0.03,2,2,1.6
"60650308004033",2.4,0.12,0.21,2,2,2.4
"60650308004010",4.8,0.33,0.99,64,64,2.4
"60650308004002",0.4,0,0.03,4,4,1.6
"60650308004024",0.4,0.03,0.03,7,7,0
"60650308004006",0.8,0,0.03,8,8,0.8
"60650308004032",2,0.03,0.03,8,8,0
"60650308004007",0.8,0,0.03,4,4,1.6
"60650308004009",1.2,0,0.09,0,0,3.2
"60650308004012",7.2,0.6,0.48,62,62,8
"60650308004029",0.8,0,0,1,1,3.2
"60650308004030",0,0.06,0,7,7,6.4
"60650308004031",0.4,0,0.03,7,7,1.6
"60650308005001",4.4,0.33,0.57,45,45,52
"60650308005002",0,0,0,0,0,0
"60650308005003",8.4,0.3,0.66,64,64,28.8
"60650308005004",0,0,0,0,0,0
"60650308005005",11.6,0.81,1.02,92,92,71.2
"60650308005006",0.8,0.09,0.06,5,5,6.4
"60650308005007",8,0.18,0.39,26,26,4
"60650308005008",2.4,0.39,0.39,40,40,12.8
"60650308005009",2,0.48,0.42,57,57,18.4
"60650308005000",2,0.15,0.06,8,8,18.4
"60650309001000",0,0,0,0,0,0
"60650309001001",0,0,0,0,0,0
"60650309001002",0,0,0,0,0,0
"60650309001020",0,0,0,0,0,0
"60650309001038",1.6,0.21,0.12,13,13,6.4
"60650309001044",0,0,0,0,0,0
"60650309001009",4,0.21,0.21,25,25,4.8
"60650309001013",3.6,0.3,0.15,23,23,2.4
"60650309001024",0,0,0,0,0,0
"60650309001021",-0.4,0.12,0.03,1,1,0
"60650309001005",0,0,0,0,0,0
"60650309001007",0,0,0,0,0,0
"60650309001003",0,0,0,0,0,0
"60650309001004",0,0,0,0,0,0
"60650309001006",0,0,0,0,0,0
"60650309001008",0,0,0,0,0,0
"60650309001010",2.4,0.24,0.33,36,36,3.2
"60650309001011",4,0.3,0.6,64,64,14.4
"60650309001012",2,0.12,0.27,11,11,1.6
"60650309001014",3.2,0.54,0.45,23,23,4
"60650309001015",0.4,0.09,0.06,13,13,0.8
"60650309001016",0,0,0,0,0,0
"60650309001017",0,0,0,0,0,0
"60650309001018",0,0,0,0,0,0
"60650309001019",0,0,0,2,2,0
"60650309001022",0,0,0,0,0,0
"60650309001023",0,0,0,0,0,0
"60650309001025",0,0,0,0,0,0
"60650309001026",0,0,0,0,0,0
"60650309001027",0,0,0,0,0,0
"60650309001028",0,0,0,0,0,0
"60650309001029",0,0,0,0,0,0
"60650309001030",0,0,0,0,0,0
"60650309001031",0,0,0,0,0,0
"60650309001032",1.2,0.09,0.09,1,1,0.8
"60650309001033",0,0,0,0,0,0
"60650309001034",2.8,0.21,0.18,40,40,10.4
"60650309001035",1.6,0.21,0.12,14,14,1.6
"60650309001036",0.8,0,0,5,5,1.6
"60650309001037",1.2,0,0.06,7,7,1.6
"60650309001039",0,0,0,0,0,0
"60650309001040",0,0.03,0,6,6,1.6
"60650309001041",4.4,0.24,0.18,20,20,8
"60650309001042",2.8,0.24,0.18,25,25,4
"60650309001043",2,0.18,0.12,21,21,3.2
"60650309002006",5.2,0.24,0.48,31,31,1.6
"60650309002001",0.4,0.06,0.15,10,10,0.8
"60650309002002",2.8,0.15,0.21,17,17,0.8
"60650309002004",4.4,0.24,0.42,30,30,6.4
"60650309002005",10,0.54,0.45,50,50,24.8
"60650309002007",9.6,0.66,0.9,70,70,17.6
"60650309002008",0,0,0,0,0,0
"60650309002010",3.2,0.24,0.15,32,32,11.2
"60650309002011",2,0.21,0.51,26,26,12
"60650309002012",6,0.21,0.24,39,39,2.4
"60650309002014",2.4,0.27,0.39,29,29,0.8
"60650309002015",2.4,0.27,0.33,45,45,4
"60650309002013",4,0.21,0.09,26,26,9.6
"60650309002003",3.2,0.27,0.27,42,42,4
"60650309002009",0,0,0,0,0,0
"60650309002000",14.4,0.84,1.44,120,120,23.2
"60650310011013",3.2,0.36,0.42,19,19,8
"60650310011000",0,0,0,0,0,0
"60650310011001",0,0,0,0,0,0
"60650310011002",9.2,0.54,1.11,102,102,44
"60650310011004",1.2,0.12,0.18,18,18,12
"60650310011005",1.2,0,0.06,14,14,0
"60650310011006",2.8,0.18,0.39,38,38,3.2
"60650310011007",2.8,0.39,0.3,21,21,2.4
"60650310011008",1.6,0.09,0.03,10,10,0
"60650310011009",8.8,0.48,0.57,62,62,15.2
"60650310011010",3.2,0.36,0.3,31,31,6.4
"60650310011011",1.6,0.03,0.06,5,5,1.6
"60650310011014",2.8,0.21,0.06,17,17,8
"60650310011015",4.4,0.21,0.54,31,31,10.4
"60650310011016",0.8,0.3,0.3,25,25,11.2
"60650310011017",1.2,0.09,0.33,15,15,3.2
"60650310011018",1.6,0.21,0.09,31,31,6.4
"60650310011003",0,0,0,0,0,0
"60650310011012",3.2,0.18,0.09,12,12,10.4
"60650310012007",0,0.24,0.09,8,8,3.2
"60650310012010",0.4,0.12,0.18,17,17,3.2
"60650310012005",7.6,0.66,0.36,43,43,23.2
"60650310012006",6,0.72,0.72,82,82,388.8
"60650310012009",2.8,0.06,0.18,16,16,4
"60650310012011",0,0.06,0.09,8,8,3.2
"60650310012008",4,0.09,0.06,7,7,3.2
"60650310012000",17.6,1.23,0.96,128,128,16
"60650310012001",1.6,0.03,0.06,9,9,2.4
"60650310012002",0.8,0.18,0.12,12,12,4
"60650310012003",0.4,0.06,0,8,8,7.2
"60650310012004",3.6,0.03,0.24,21,21,8.8
"60650310013000",0.8,0,0.12,38,38,14.4
"60650310013001",3.2,0.27,0.18,16,16,9.6
"60650310013002",0,0.09,0.06,10,10,16
"60650310013003",0.4,0.03,0.09,11,11,4
"60650310013004",2,0.24,0.06,13,13,11.2
"60650310013005",1.2,0.18,0.21,17,17,7.2
"60650310013006",4,0.15,0.09,29,29,4.8
"60650310013007",0.8,0.09,0.06,12,12,7.2
"60650310013009",1.6,0.21,0.09,9,9,0.8
"60650310013010",0.8,0.03,0.03,2,2,4.8
"60650310013011",3.6,0.21,0.18,27,27,12
"60650310013012",19.6,1.02,0.78,150,150,40.8
"60650310013013",3.2,0.03,0.21,29,29,15.2
"60650310013014",4,0.21,0.09,24,24,19.2
"60650310013015",6,0.24,0.51,56,56,27.2
"60650310013008",2,0.18,0.06,6,6,2.4
"60650310021007",4.4,0.33,0.18,28,28,8
"60650310021000",3.2,0.33,0.3,39,39,8.8
"60650310021001",5.2,0.33,0.36,43,43,8
"60650310021002",4.8,0.15,0.24,27,27,6.4
"60650310021003",5.6,0.21,0.45,43,43,12.8
"60650310021004",11.2,0.99,0.99,95,95,20.8
"60650310021005",2.8,0.21,0.18,27,27,12
"60650310021006",16.4,1.32,0.96,77,77,20
"60650310022007",20.8,1.71,1.47,159,159,22.4
"60650310022001",2.4,0.21,0.27,29,29,2.4
"60650310022000",1.2,0.12,0.06,13,13,0.8
"60650310022002",2.4,0.21,0.24,15,15,2.4
"60650310022003",22,1.23,1.44,189,189,32
"60650310022004",1.6,0.12,0.21,13,13,2.4
"60650310022005",1.6,0.06,0.03,11,11,3.2
"60650310022006",2.4,0.27,0.24,24,24,3.2
"60650310023003",14,0.72,0.81,76,76,9.6
"60650310023004",2,0,0.21,9,9,7.2
"60650310023007",8,0.36,0.48,45,45,8
"60650310023000",7.6,0.27,0.36,45,45,2.4
"60650310023001",5.2,0.75,0.33,39,39,11.2
"60650310023002",16.8,1.2,0.99,121,121,29.6
"60650310023005",0.4,0.15,0.15,12,12,4.8
"60650310023006",10.8,0.75,0.6,64,64,11.2
"60650310023008",7.6,0.48,0.84,60,60,16
"60650311001000",0,0,0,0,0,0
"60650311001001",43.2,3.09,3.27,267,267,38.4
"60650311001002",2.4,0.12,0,22,22,6.4
"60650311001003",5.6,0.51,0.54,26,26,10.4
"60650311001004",0.8,0.03,0.15,7,7,4.8
"60650311001005",1.6,0.21,0.27,13,13,7.2
"60650311001006",5.2,0.33,0.57,38,38,18.4
"60650311001007",2,0.03,0,12,12,0.8
"60650311001008",2,0.15,0.03,8,8,1.6
"60650311001009",0,0,0.03,1,1,0.8
"60650311001010",2.8,0.18,0.03,17,17,6.4
"60650311001011",2.8,0.39,0.45,39,39,7.2
"60650311002002",0.8,0.12,0.12,9,9,7.2
"60650311002000",9.6,0.48,0.75,64,64,30.4
"60650311002001",4.4,0.12,0.12,10,10,2.4
"60650311002003",5.6,0.39,0.27,33,33,16
"60650311002004",1.2,0.18,0.06,5,5,3.2
"60650311002005",0.8,0.15,0.09,21,21,4.8
"60650311003010",2.4,0.09,0.21,16,16,10.4
"60650311003011",0.4,0.06,0.06,1,1,4
"60650311003012",2,0.21,0.18,8,8,7.2
"60650311003013",0.4,0.09,0.09,8,8,5.6
"60650311003000",5.2,0.24,0.21,18,18,12
"60650311003001",1.2,-0.09,0.09,10,10,3.2
"60650311003002",0,0,0,0,0,0
"60650311003003",3.6,0,0.09,10,10,4.8
"60650311003004",0,0.03,0.03,4,4,4.8
"60650311003005",-0.8,0.09,0.06,1,1,2.4
"60650311003006",0.4,0,0,4,4,2.4
"60650311003007",0,0,0,0,0,0
"60650311003008",0.8,0.09,0.12,1,1,5.6
"60650311003009",-0.4,0.06,0.06,6,6,4.8
"60650311004007",0,0,0,0,0,0
"60650311004000",0.4,0.09,0,0,0,0
"60650311004001",11.2,0.51,0.39,81,81,12
"60650311004002",1.2,0.12,0.09,9,9,47.2
"60650311004003",0,0,0,0,0,0
"60650311004004",0.8,0.15,0.09,8,8,0
"60650311004005",0,0,0,0,0,0
"60650311004006",0,0,0,0,0,0.8
"60650311004008",1.6,0.12,0.09,5,5,0
"60650311004009",0,0,0,0,0,0.8
