"origin_x","origin_y","dest_x","dest_y","count"
-117.4323564,33.9628655,-117.460673,33.884688,2
-117.2953868,33.9403535,-117.36297,34.023906,1
-117.3363063,33.9784912,-117.4862095,33.895542,1
-117.296483,33.945327,-117.3311293,33.9758867,1
-117.427407,33.9543591,-117.394269,34.005202,2
-117.4372185,33.9659294,-117.352886,33.883505,1
-117.383387,34.011999,-117.383387,34.011999,2
-117.3760045,34.0036288,-117.274329,33.94171,1
-117.3460698,33.983696,-117.298327,33.946599,4
-117.352886,33.883505,-117.3633606,33.9960259,1
-117.4466588,33.9182178,-117.2822052,33.9407475,1
-117.352886,33.883505,NA,NA,1
-117.3475083,33.9727459,-117.313174,33.960619,1
-117.3485704,33.9729069,-117.3228471,33.8861291,1
-117.302896,33.949556,-117.3831963,33.9536707,1
-117.352886,33.883505,-117.298495,33.946069,1
-117.302896,33.949556,-117.3476454,34.0012454,1
-117.313867,33.99231,-117.394269,34.005202,1
-117.4360934,33.9602323,-117.3694927,33.9745372,1
-117.396986,33.991873,-117.3442075,33.9921072,1
-117.296483,33.945327,-117.501801,33.8920352,1
-117.3522762,34.0028629,-117.50298,33.893499,2
-117.296483,33.945327,-117.339377,33.925524,2
-117.4120921,33.957032,-117.352886,33.883505,1
-117.4119747,33.9371365,-117.3931516,33.9501484,1
-117.3311293,33.9758867,-117.339906,34.01894,1
-117.302896,33.949556,-117.4086693,33.9190995,1
-117.4323564,33.9628655,-117.278857,33.937626,1
-117.3292327,33.9277341,-117.306906,33.887547,1
-117.4072441,33.9551775,-117.36297,34.023906,1
-117.3971678,33.9386164,-117.3583879,33.981116,1
-117.3959357,33.9430455,-117.3483401,33.9991656,1
-117.505978,33.886398,-117.3377268,33.9793656,1
-117.4119747,33.9371365,-117.274329,33.94171,1
-117.3485704,33.9729069,-117.383373,33.901607,1
-117.296483,33.945327,-117.3357251,33.8801758,1
-117.296483,33.945327,-117.340792,33.9916675,3
-117.296483,33.945327,-117.335473,33.9227784,1
-117.3377268,33.9793656,-117.3766984,33.9855928,1
-117.3166889,33.9865435,-117.50298,33.893499,1
-117.3363063,33.9784912,-117.4308943,33.9104741,1
-117.3325532,33.8868031,-117.383387,34.011999,1
-117.4394135,33.9636632,-117.339906,34.01894,1
-117.302896,33.949556,-117.29651,33.916688,1
-117.3661911,34.0126895,-117.394269,34.005202,1
-117.3019104,33.9466705,-117.289409,33.916764,1
-117.3981992,33.94728,-117.4365581,33.9306479,1
-117.43901,33.9459103,-117.339906,34.01894,3
-117.4073172,33.9244578,-117.4348214,33.9193208,1
-117.3377268,33.9793656,-117.3289737,34.0022017,1
-117.4323564,33.9628655,-117.352886,33.883505,1
-117.3229462,33.9859003,-117.394269,34.005202,1
-117.4394135,33.9636632,-117.4973583,33.9189099,1
-117.278941,33.94271,-117.463749,33.8980248,1
-117.3644108,34.0100698,-117.506306,33.900313,1
-117.3377268,33.9793656,-117.383387,34.011999,1
-117.296483,33.945327,-117.3522762,34.0028629,1
-117.4323564,33.9628655,-117.3585508,33.9756386,1
-117.3959357,33.9430455,-117.339906,34.01894,2
-117.296483,33.945327,-117.475855,33.9019797,2
-117.301849,33.947768,-117.4433433,33.9413366,1
-117.33952,33.974472,-117.50298,33.893499,1
-117.296483,33.945327,-117.4027041,33.9632967,1
-117.296483,33.945327,-117.4163502,33.926742,1
-117.3292327,33.9277341,-117.3297483,33.9159678,1
-117.3311293,33.9758867,-117.298327,33.946599,1
-117.3019104,33.9466705,-117.3480261,34.007715,1
-117.296483,33.945327,-117.4945807,33.917876,1
-117.3019104,33.9466705,-117.4323564,33.9628655,1
-117.4145306,33.9315692,-117.306906,33.887547,1
-117.3981992,33.94728,-117.4465943,33.9204225,1
-117.3485704,33.9729069,-117.325688,33.89769,1
-117.301849,33.947768,NA,NA,1
-117.3231223,33.9274588,-117.466508,33.967175,1
-117.296483,33.945327,-117.3649157,33.9071677,1
-117.3363063,33.9784912,-117.466508,33.967175,1
-117.3247198,33.9237584,NA,NA,1
-117.3485704,33.9729069,-117.3972551,33.9386479,1
-117.296483,33.945327,-117.276351,33.941938,1
-117.301849,33.947768,-117.301849,33.947768,1
-117.301849,33.947768,-117.347818,34.0080201,1
-117.3311293,33.9758867,-117.274329,33.94171,1
-117.352886,33.883505,-117.3754942,33.9806005,2
-117.296483,33.945327,-117.3480261,34.007715,1
-117.3019104,33.9466705,-117.326945,33.869176,1
-117.296483,33.945327,-117.3644108,34.0100698,1
-117.4323564,33.9628655,-117.4726753,33.9442133,1
-117.3485704,33.9729069,-117.527692,33.953536,1
-117.339904,34.015717,-117.3907158,33.94587,1
-117.3972551,33.9386479,-117.339906,34.01894,1
-117.3771101,33.9208973,-117.3547335,33.9765116,1
-117.383373,33.901607,-117.310982,33.957994,1
-117.505978,33.886398,-117.289409,33.916764,1
-117.3257776,33.9063595,-117.274329,33.94171,1
-117.296483,33.945327,-117.3267906,33.9164385,1
-117.3231223,33.9274588,-117.274329,33.94171,1
-117.374694,34.000359,-117.2822052,33.9407475,1
-117.339377,33.925524,-117.3182662,33.8910023,1
-117.374694,34.000359,-117.339906,34.01894,2
-117.505978,33.886398,-117.407558,33.885913,1
-117.296483,33.945327,-117.3090985,33.8967491,5
-117.296483,33.945327,-117.3359482,33.9231445,4
-117.296483,33.945327,-117.4694322,33.905076,5
-117.296483,33.945327,-117.4396386,33.9414201,1
-117.296483,33.945327,-117.322589,33.870444,1
-117.296483,33.945327,-117.3704422,33.9788699,2
-117.296483,33.945327,-117.4056575,33.9235146,2
-117.296483,33.945327,-117.497381,33.9359361,1
-117.296483,33.945327,-117.4926427,33.9012981,1
-117.296483,33.945327,-117.4149341,33.9621894,3
-117.296483,33.945327,-117.4949801,33.9096043,5
-117.296483,33.945327,-117.4120921,33.957032,2
-117.296483,33.945327,-117.4671557,33.8954758,2
-117.296483,33.945327,-117.4668607,33.9093328,1
-117.296483,33.945327,-117.4433433,33.9413366,1
-117.30683,33.95695,-117.4949801,33.9096043,2
-117.30683,33.95695,-117.3359482,33.9231445,4
-117.30683,33.95695,-117.3903187,33.9706014,4
-117.30683,33.95695,-117.3832898,33.9847033,2
-117.30683,33.95695,-117.368993,33.9832719,4
-117.30683,33.95695,-117.41701,33.9544703,1
-117.30683,33.95695,-117.4723791,33.9527353,1
-117.30683,33.95695,-117.3576919,33.9526381,1
-117.30683,33.95695,-117.333268,33.9024584,1
-117.30683,33.95695,-117.2957202,33.9406805,7
-117.30683,33.95695,-117.4149341,33.9621894,1
-117.30683,33.95695,-117.3822201,33.9478606,3
-117.30683,33.95695,-117.4997967,33.8963848,1
-117.30683,33.95695,-117.318088,33.9756355,1
-117.30683,33.95695,-117.4687225,33.947435,1
-117.30683,33.95695,-117.4730342,33.9290597,1
-117.30683,33.95695,-117.4952891,33.9205901,1
-117.30683,33.95695,-117.484431,33.895625,2
-117.30683,33.95695,-117.4566774,33.9368542,1
-117.30683,33.95695,-117.4145554,33.9457636,2
-117.30683,33.95695,-117.4926427,33.9012981,1
-117.30683,33.95695,-117.427407,33.9543591,1
-117.30683,33.95695,-117.3138873,34.0047756,1
-117.30683,33.95695,-117.4694322,33.905076,3
-117.30683,33.95695,-117.3704422,33.9788699,2
-117.30683,33.95695,-117.4388856,33.9293312,2
-117.30683,33.95695,-117.331311,33.858157,1
-117.501616,33.893848,-117.3704422,33.9788699,2
-117.501616,33.893848,-117.341299,33.9975422,8
-117.501616,33.893848,-117.4566774,33.9368542,4
-117.501616,33.893848,-117.368993,33.9832719,2
-117.501616,33.893848,-117.276351,33.941938,1
-117.501616,33.893848,-117.501801,33.8920352,1
-117.501616,33.893848,-117.4926427,33.9012981,3
-117.501616,33.893848,-117.4036936,33.9506847,1
-117.501616,33.893848,-117.3377268,33.9793656,2
-117.501616,33.893848,-117.4145554,33.9457636,3
-117.501616,33.893848,-117.4723791,33.9527353,1
-117.501616,33.893848,-117.4949801,33.9096043,3
-117.501616,33.893848,-117.3901742,33.981246,1
-117.501616,33.893848,-117.484431,33.895625,1
-117.501616,33.893848,-117.3270485,33.9616032,2
-117.501616,33.893848,-117.4025787,33.9543614,1
-117.501616,33.893848,-117.3576919,33.9526381,2
-117.501616,33.893848,-117.291982,33.91673,1
-117.501616,33.893848,-117.322589,33.870444,1
-117.501616,33.893848,-117.527692,33.953536,1
-117.501616,33.893848,-117.4668607,33.9093328,3
-117.501616,33.893848,-117.435561,33.945225,3
-117.501616,33.893848,-117.298495,33.946069,1
-117.501616,33.893848,-117.4726169,33.897001,1
-117.501616,33.893848,-117.4848631,33.9200575,1
-117.501616,33.893848,-117.4149341,33.9621894,2
-117.393505,34.005081,-117.2957202,33.9406805,5
-117.393505,34.005081,-117.4926427,33.9012981,2
-117.393505,34.005081,-117.395385,33.9449499,1
-117.393505,34.005081,-117.4469823,33.9601199,6
-117.393505,34.005081,-117.4433433,33.9413366,1
-117.393505,34.005081,-117.3713423,33.9945564,1
-117.393505,34.005081,-117.4145554,33.9457636,2
-117.393505,34.005081,-117.4388856,33.9293312,4
-117.393505,34.005081,-117.4149341,33.9621894,2
-117.393505,34.005081,-117.292727,33.9016989,4
-117.393505,34.005081,-117.4025787,33.9543614,1
-117.393505,34.005081,-117.4848631,33.9200575,1
-117.393505,34.005081,-117.48041,33.9522903,1
-117.393505,34.005081,-117.3566332,33.9405743,1
-117.393505,34.005081,-117.3704422,33.9788699,1
-117.393505,34.005081,-117.3359482,33.9231445,1
-117.393505,34.005081,-117.3576919,33.9526381,1
-117.393505,34.005081,-117.3592934,33.947122,1
-117.393505,34.005081,-117.437558,33.9151042,3
-117.393505,34.005081,-117.4396386,33.9414201,1
-117.393505,34.005081,-117.333268,33.9024584,1
-117.393505,34.005081,-117.3270485,33.9616032,2
-117.393505,34.005081,-117.4997967,33.8963848,1
-117.393505,34.005081,-117.4056575,33.9235146,1
-117.344088,34.013247,-117.4668607,33.9093328,4
-117.344088,34.013247,-117.313414,34.004779,1
-117.344088,34.013247,-117.3592934,33.947122,1
-117.344088,34.013247,-117.4949801,33.9096043,2
-117.344088,34.013247,-117.3359482,33.9231445,3
-117.344088,34.013247,-117.3566332,33.9405743,2
-117.344088,34.013247,-117.4433433,33.9413366,1
-117.344088,34.013247,-117.4694322,33.905076,3
-117.344088,34.013247,-117.3472802,33.9475732,1
-117.344088,34.013247,-117.4056575,33.9235146,2
-117.344088,34.013247,-117.4396386,33.9414201,1
-117.344088,34.013247,-117.4848631,33.9200575,1
-117.344088,34.013247,-117.4145554,33.9457636,2
-117.344088,34.013247,-117.331311,33.858157,1
-117.344088,34.013247,-117.41701,33.9544703,1
-117.344088,34.013247,-117.4926427,33.9012981,1
-117.344088,34.013247,-117.4726169,33.897001,1
-117.344088,34.013247,-117.3138873,34.0047756,1
-117.284814,33.913075,-117.3704422,33.9788699,2
-117.284814,33.913075,-117.3295204,34.0055631,2
-117.284814,33.913075,-117.4145554,33.9457636,2
-117.284814,33.913075,-117.318088,33.9756355,1
-117.284814,33.913075,-117.4388856,33.9293312,5
-117.284814,33.913075,-117.313414,34.004779,1
-117.284814,33.913075,-117.368993,33.9832719,1
-117.284814,33.913075,-117.484431,33.895625,1
-117.284814,33.913075,-117.3369463,33.9399528,1
-117.284814,33.913075,-117.4694322,33.905076,4
-117.284814,33.913075,-117.347818,34.0080201,2
-117.284814,33.913075,-117.4056575,33.9235146,2
-117.284814,33.913075,-117.341299,33.9975422,6
-117.284814,33.913075,-117.4537962,33.9481533,3
-117.284814,33.913075,-117.3359482,33.9231445,3
-117.284814,33.913075,-117.3398191,33.9915782,1
-117.284814,33.913075,-117.3566332,33.9405743,1
-117.284814,33.913075,-117.2957202,33.9406805,6
-117.284814,33.913075,-117.4949801,33.9096043,2
-117.284814,33.913075,-117.514275,33.881973,1
-117.284814,33.913075,-117.4792163,33.9425728,2
-117.284814,33.913075,-117.4973583,33.9189099,1
-117.284814,33.913075,-117.48041,33.9522903,1
-117.284814,33.913075,-117.333268,33.9024584,1
-117.284814,33.913075,-117.4082175,33.9507823,1
-117.284814,33.913075,-117.3571733,33.9777844,1
-117.284814,33.913075,-117.475855,33.9019797,1
-117.278941,33.94271,-117.4469823,33.9601199,3
-117.278941,33.94271,-117.341299,33.9975422,7
-117.278941,33.94271,-117.333268,33.9024584,2
-117.278941,33.94271,-117.4926427,33.9012981,2
-117.278941,33.94271,-117.416779,33.9238116,3
-117.278941,33.94271,-117.4792163,33.9425728,4
-117.278941,33.94271,-117.475855,33.9019797,2
-117.278941,33.94271,-117.3566332,33.9405743,1
-117.278941,33.94271,-117.437558,33.9151042,1
-117.278941,33.94271,-117.289409,33.916764,1
-117.278941,33.94271,-117.3270485,33.9616032,3
-117.278941,33.94271,-117.3907158,33.94587,1
-117.278941,33.94271,-117.4949801,33.9096043,1
-117.278941,33.94271,-117.292727,33.9016989,2
-117.278941,33.94271,-117.3359482,33.9231445,1
-117.278941,33.94271,-117.3822201,33.9478606,1
-117.306906,33.887547,-117.3585508,33.9756386,1
-117.306906,33.887547,-117.4145554,33.9457636,2
-117.306906,33.887547,-117.2957202,33.9406805,2
-117.306906,33.887547,-117.4926427,33.9012981,1
-117.306906,33.887547,-117.4396386,33.9414201,1
-117.306906,33.887547,-117.368993,33.9832719,1
-117.306906,33.887547,-117.286847,33.931422,1
-117.306906,33.887547,-117.3704422,33.9788699,1
-117.306906,33.887547,-117.292727,33.9016989,1
-117.306906,33.887547,-117.347818,34.0080201,1
-117.306906,33.887547,-117.4792163,33.9425728,2
-117.306906,33.887547,-117.333268,33.9024584,1
-117.306906,33.887547,-117.341299,33.9975422,3
-117.306906,33.887547,-117.4668607,33.9093328,1
-117.306906,33.887547,-117.463749,33.8980248,1
-117.466508,33.967175,-117.29651,33.916688,1
-117.466508,33.967175,-117.2957202,33.9406805,3
-117.466508,33.967175,-117.3090985,33.8967491,1
-117.466508,33.967175,-117.341299,33.9975422,3
-117.466508,33.967175,-117.4469823,33.9601199,1
-117.466508,33.967175,-117.4668607,33.9093328,1
-117.466508,33.967175,-117.4149341,33.9621894,1
-117.466508,33.967175,-117.4671557,33.8954758,1
-117.466508,33.967175,-117.3506642,33.9767725,1
-117.466508,33.967175,-117.4949801,33.9096043,1
-117.466508,33.967175,-117.3566332,33.9405743,1
-117.466508,33.967175,-117.278857,33.937626,1
-117.466508,33.967175,-117.3295204,34.0055631,3
-117.466508,33.967175,-117.2822052,33.9407475,1
-117.466508,33.967175,-117.3822201,33.9478606,1
-117.466508,33.967175,-117.4388856,33.9293312,2
-117.466508,33.967175,-117.4195246,33.9568324,1
-117.466508,33.967175,-117.4997967,33.8963848,1
-117.466508,33.967175,-117.292727,33.9016989,1
-117.466508,33.967175,-117.4056575,33.9235146,1
-117.466508,33.967175,-117.291982,33.91673,1
-117.466508,33.967175,-117.347818,34.0080201,1
-117.466508,33.967175,-117.3398191,33.9915782,1
-117.466508,33.967175,-117.4848631,33.9200575,1
-117.4452059,33.9302526,-117.28752,33.916393,1
-117.4465943,33.9204225,-117.4469823,33.9601199,1
-117.4465943,33.9204225,-117.3295204,34.0055631,1
-117.4465943,33.9204225,-117.341299,33.9975422,2
-117.4465943,33.9204225,-117.292727,33.9016989,1
-117.4465943,33.9204225,-117.4388856,33.9293312,1
-117.45699,33.909612,-117.306906,33.887547,2
-117.45699,33.909612,-117.3359482,33.9231445,2
-117.4465943,33.9204225,-117.4145554,33.9457636,1
-117.45699,33.909612,-117.292727,33.9016989,1
-117.4578943,33.910378,-117.274329,33.94171,1
-117.45699,33.909612,-117.341299,33.9975422,3
-117.4569528,33.9094206,-117.298327,33.946599,2
-117.4465943,33.9204225,-117.4073172,33.9244578,2
-117.4465943,33.9204225,-117.333268,33.9024584,1
-117.45699,33.909612,-117.4195246,33.9568324,1
-117.4569115,33.9092527,-117.50298,33.893499,1
-117.45699,33.909612,-117.466508,33.967175,3
-117.4569528,33.9094206,-117.339906,34.01894,1
-117.4465943,33.9204225,-117.471432,33.9242758,1
-117.4452059,33.9302526,-117.527692,33.953536,1
-117.4465943,33.9204225,-117.437558,33.9151042,1
-117.45699,33.909612,-117.484431,33.895625,1
-117.45699,33.909612,-117.379677,33.890558,1
-117.4578943,33.910378,-117.313174,33.960619,1
-117.45699,33.909612,-117.2957202,33.9406805,2
-117.45699,33.909612,-117.3585508,33.9756386,3
-117.45699,33.909612,-117.3377268,33.9793656,1
-117.4569528,33.9094206,-117.341299,33.9975422,1
-117.4456885,33.9281938,-117.288375,33.929359,1
-117.4465943,33.9204225,-117.3585508,33.9756386,2
-117.45699,33.909612,-117.4388856,33.9293312,1
-117.4465943,33.9204225,-117.4119747,33.9371365,1
-117.4465943,33.9204225,-117.4523699,33.9079045,1
-117.4452059,33.9302526,-117.339906,34.01894,1
-117.4452059,33.9302526,-117.394269,34.005202,1
-117.4465943,33.9204225,-117.3822201,33.9478606,1
-117.4452059,33.9302526,-117.306906,33.887547,1
-117.4578943,33.910378,-117.50298,33.893499,1
-117.4465943,33.9204225,-117.313414,34.004779,1
-117.45699,33.909612,-117.4073172,33.9244578,1
-117.45699,33.909612,-117.4732342,33.8985053,1
-117.2957202,33.9406805,-117.50298,33.893499,1
-117.2946117,33.9349985,-117.347818,34.0080201,2
-117.3015243,33.9349469,-117.50298,33.893499,1
-117.3019104,33.9466705,-117.407558,33.885913,3
-117.290771,33.934382,-117.298327,33.946599,1
-117.2972043,33.93549,-117.394269,34.005202,1
-117.2953868,33.9403535,-117.298327,33.946599,4
-117.3015243,33.9349469,-117.3295204,34.0055631,1
-117.290771,33.934382,-117.4145554,33.9457636,1
-117.3015243,33.9349469,-117.298327,33.946599,2
-117.290771,33.934382,-117.4073172,33.9244578,1
-117.2946117,33.9349985,-117.302164,33.887499,2
-117.2929251,33.9401215,-117.4997967,33.8963848,1
-117.2953868,33.9403535,-117.339906,34.01894,1
-117.2972043,33.93549,-117.4469823,33.9601199,1
-117.2946117,33.9349985,-117.383387,34.011999,1
-117.290771,33.934382,-117.289409,33.916764,1
-117.2976349,33.9311768,-117.3566332,33.9405743,1
-117.2946117,33.9349985,-117.407558,33.885913,1
-117.2972043,33.93549,-117.3704422,33.9788699,2
-117.3019104,33.9466705,-117.341299,33.9975422,1
-117.3019104,33.9466705,-117.466508,33.967175,4
-117.2972043,33.93549,-117.344058,34.016189,1
-117.2929251,33.9401215,-117.3585508,33.9756386,1
-117.3019104,33.9466705,-117.2957202,33.9406805,1
-117.3015243,33.9349469,-117.313174,33.960619,1
-117.290771,33.934382,-117.407558,33.885913,1
-117.290771,33.934382,-117.306906,33.887547,1
-117.2929251,33.9401215,-117.288375,33.929359,1
-117.2929251,33.9401215,-117.28752,33.916393,1
-117.2929251,33.9401215,-117.50298,33.893499,1
-117.2953868,33.9403535,-117.50298,33.893499,2
-117.2957202,33.9406805,-117.339906,34.01894,1
-117.2972043,33.93549,-117.274329,33.94171,1
-117.2946117,33.9349985,-117.3576919,33.9526381,1
-117.2957202,33.9406805,-117.394269,34.005202,1
-117.2946117,33.9349985,-117.4668607,33.9093328,1
-117.2957202,33.9406805,-117.313174,33.960619,1
-117.2957202,33.9406805,-117.416779,33.9238116,1
-117.2957202,33.9406805,-117.286847,33.931422,1
-117.2946117,33.9349985,-117.278804,33.931451,1
-117.2957202,33.9406805,-117.306906,33.887547,1
-117.2953868,33.9403535,-117.4465943,33.9204225,1
-117.407558,33.885913,-117.3894653,33.9554157,2
-117.407558,33.885913,-117.302164,33.887499,3
-117.407558,33.885913,-117.3661764,33.9943164,3
-117.407558,33.885913,-117.4388856,33.9293312,1
-117.407558,33.885913,-117.291982,33.91673,1
-117.407558,33.885913,-117.3295204,34.0055631,2
-117.407558,33.885913,-117.347818,34.0080201,1
-117.407558,33.885913,-117.341299,33.9975422,1
-117.407558,33.885913,-117.4056575,33.9235146,1
-117.407558,33.885913,-117.4997967,33.8963848,1
-117.407558,33.885913,-117.3388356,33.9338925,1
-117.407558,33.885913,-117.286847,33.931422,1
-117.407558,33.885913,-117.416779,33.9238116,2
-117.407558,33.885913,-117.4072441,33.9551775,1
-117.302164,33.887499,-117.3661764,33.9943164,2
-117.302164,33.887499,-117.4997967,33.8963848,1
-117.302164,33.887499,-117.3359482,33.9231445,3
-117.302164,33.887499,-117.4792163,33.9425728,3
-117.302164,33.887499,-117.333268,33.9024584,1
-117.302164,33.887499,-117.4694322,33.905076,1
-117.302164,33.887499,-117.3270485,33.9616032,1
-117.302164,33.887499,-117.29651,33.916688,1
-117.302164,33.887499,-117.4848631,33.9200575,1
-117.302164,33.887499,-117.475855,33.9019797,1
-117.302164,33.887499,-117.4582163,33.9525436,2
-117.302164,33.887499,-117.4073172,33.9244578,1
-117.302164,33.887499,-117.4566774,33.9368542,1
-117.302164,33.887499,-117.506306,33.900313,1
-117.302164,33.887499,-117.2957202,33.9406805,1
-117.3485704,33.9729069,-117.4949801,33.9096043,1
-117.3449891,33.995152,-117.306906,33.887547,1
-117.3485704,33.9729069,-117.4388856,33.9293312,2
-117.3485704,33.9729069,-117.4523699,33.9079045,1
-117.341299,33.9975422,-117.302164,33.887499,1
-117.3485704,33.9729069,-117.278804,33.931451,1
-117.3485704,33.9729069,-117.4537962,33.9481533,1
-117.3428118,33.9801697,-117.50298,33.893499,1
-117.3485704,33.9729069,-117.463749,33.8980248,1
-117.341299,33.9975422,-117.301849,33.947768,1
-117.341299,33.9975422,-117.276351,33.941938,1
-117.3428118,33.9801697,-117.3295204,34.0055631,1
-117.3485704,33.9729069,-117.341299,33.9975422,1
-117.3485704,33.9729069,-117.29651,33.916688,1
-117.3428118,33.9801697,-117.313174,33.960619,2
-117.3449891,33.995152,-117.298327,33.946599,1
-117.341299,33.9975422,-117.318088,33.9756355,1
-117.3437901,33.9902828,-117.3894653,33.9554157,1
-117.341299,33.9975422,-117.352886,33.883505,1
-117.3485704,33.9729069,-117.3359482,33.9231445,1
-117.341299,33.9975422,-117.339904,34.015717,1
-117.3428118,33.9801697,-117.4668607,33.9093328,1
-117.344743,33.9967296,-117.50298,33.893499,1
-117.344743,33.9967296,-117.339906,34.01894,2
-117.3428118,33.9801697,-117.3585508,33.9756386,1
-117.3485704,33.9729069,-117.4848631,33.9200575,1
-117.341299,33.9975422,-117.3295204,34.0055631,1
-117.3485704,33.9729069,-117.4469823,33.9601199,1
-117.3485704,33.9729069,-117.2957202,33.9406805,1
-117.3485704,33.9729069,-117.437558,33.9151042,2
-117.341299,33.9975422,-117.466508,33.967175,1
-117.3449891,33.995152,-117.28752,33.916393,1
-117.3485704,33.9729069,-117.3894653,33.9554157,1
-117.3485704,33.9729069,-117.352886,33.883505,1
-117.3485704,33.9729069,-117.4120921,33.957032,1
-117.3428118,33.9801697,-117.339906,34.01894,1
-117.341299,33.9975422,-117.4792163,33.9425728,1
-117.3485704,33.9729069,-117.501801,33.8920352,1
-117.3485704,33.9729069,-117.4694322,33.905076,1
-117.3449891,33.995152,-117.274329,33.94171,1
-117.3485704,33.9729069,-117.3661764,33.9943164,1
-117.3485704,33.9729069,-117.289409,33.916764,1
-117.344743,33.9967296,-117.4848631,33.9200575,1
-117.346057,33.975087,-117.274329,33.94171,1
-117.344743,33.9967296,-117.3295204,34.0055631,1
-117.3485704,33.9729069,-117.395385,33.9449499,1
-117.3485704,33.9729069,-117.407558,33.885913,1
-117.3449891,33.995152,-117.339906,34.01894,1
-117.36297,34.023906,-117.4926427,33.9012981,3
-117.36297,34.023906,-117.3377268,33.9793656,1
-117.36297,34.023906,-117.4582163,33.9525436,1
-117.36297,34.023906,-117.4145554,33.9457636,2
-117.36297,34.023906,-117.3585508,33.9756386,1
-117.36297,34.023906,-117.3359482,33.9231445,2
-117.36297,34.023906,-117.2957202,33.9406805,2
-117.36297,34.023906,-117.4668607,33.9093328,1
-117.36297,34.023906,-117.4056575,33.9235146,1
-117.36297,34.023906,-117.3295204,34.0055631,1
-117.36297,34.023906,-117.4523699,33.9079045,1
-117.36297,34.023906,-117.4388856,33.9293312,1
-117.36297,34.023906,-117.3894653,33.9554157,1
-117.36297,34.023906,-117.3270485,33.9616032,1
-117.36297,34.023906,-117.3661764,33.9943164,1
-117.36297,34.023906,-117.3138873,34.0047756,1
-117.36297,34.023906,-117.347818,34.0080201,1
-117.3355729,34.0084108,-117.4469823,33.9601199,2
-117.3394093,34.0037551,-117.28752,33.916393,2
-117.3355729,34.0084108,-117.50298,33.893499,1
-117.3351126,34.0002823,-117.298327,33.946599,2
-117.3351126,34.0002823,-117.4792163,33.9425728,1
-117.3476454,34.0012454,-117.3894653,33.9554157,1
-117.3453475,34.0002559,-117.394269,34.005202,1
-117.3355729,34.0084108,-117.394269,34.005202,2
-117.3509721,34.0021111,-117.29651,33.916688,1
-117.3295204,34.0055631,-117.347818,34.0080201,1
-117.331293,34.0050935,-117.344058,34.016189,1
-117.3287761,34.0038918,-117.339906,34.01894,1
-117.3355729,34.0084108,-117.274329,33.94171,1
-117.3355729,34.0084108,-117.427407,33.9543591,1
-117.3295204,34.0055631,-117.3295204,34.0055631,1
-117.3355729,34.0084108,-117.3585508,33.9756386,1
-117.3351126,34.0002823,-117.394269,34.005202,1
-117.3509721,34.0021111,-117.339906,34.01894,3
-117.3394093,34.0037551,-117.313174,33.960619,1
-117.3351126,34.0002823,-117.313174,33.960619,1
-117.3295204,34.0055631,-117.4694322,33.905076,1
-117.3394093,34.0037551,-117.3585508,33.9756386,1
-117.3355729,34.0084108,-117.407558,33.885913,1
-117.3476454,34.0012454,-117.4582163,33.9525436,1
-117.3509721,34.0021111,-117.3661764,33.9943164,1
-117.331293,34.0050935,-117.4973583,33.9189099,1
-117.3394093,34.0037551,-117.274329,33.94171,1
-117.3509721,34.0021111,-117.416779,33.9238116,1
-117.3476454,34.0012454,-117.368993,33.9832719,1
-117.3343267,34.008411,-117.4145554,33.9457636,1
-117.3355729,34.0084108,-117.4119747,33.9371365,1
-117.3509721,34.0021111,-117.4926427,33.9012981,1
-117.3509721,34.0021111,-117.28752,33.916393,1
-117.3359519,34.0044503,-117.50298,33.893499,1
-117.3359519,34.0044503,-117.298327,33.946599,1
-117.3359519,34.0044503,-117.339906,34.01894,1
-117.3355729,34.0084108,-117.4465943,33.9204225,1
-117.3359519,34.0044503,-117.4926427,33.9012981,1
-117.3295204,34.0055631,-117.383387,34.011999,1
-117.3583879,33.981116,-117.298327,33.946599,2
-117.3511166,33.9909701,-117.286847,33.931422,1
-117.3585508,33.9756386,-117.352886,33.883505,2
-117.3585508,33.9756386,-117.347818,34.0080201,1
-117.3585508,33.9756386,-117.471432,33.9242758,1
-117.3562939,33.988853,-117.29651,33.916688,1
-117.3583879,33.981116,-117.313174,33.960619,1
-117.3562939,33.988853,-117.333268,33.9024584,1
-117.3585508,33.9756386,-117.416779,33.9238116,1
-117.3585508,33.9756386,-117.368993,33.9832719,1
-117.3585508,33.9756386,-117.4694322,33.905076,2
-117.3562939,33.988853,-117.4465943,33.9204225,1
-117.3498786,33.9848154,-117.2957202,33.9406805,1
-117.3511166,33.9909701,-117.306906,33.887547,1
-117.363227,33.9842299,-117.416779,33.9238116,1
-117.3511166,33.9909701,-117.339906,34.01894,1
-117.3585508,33.9756386,-117.3398191,33.9915782,1
-117.363227,33.9842299,-117.3295204,34.0055631,2
-117.3585508,33.9756386,-117.4582163,33.9525436,1
-117.3511166,33.9909701,-117.405102,33.884043,1
-117.3585508,33.9756386,-117.306906,33.887547,4
-117.363227,33.9842299,-117.394269,34.005202,1
-117.3585508,33.9756386,-117.2957202,33.9406805,1
-117.3585508,33.9756386,-117.29651,33.916688,1
-117.363227,33.9842299,-117.50298,33.893499,2
-117.3583879,33.981116,-117.4073172,33.9244578,1
-117.3585508,33.9756386,-117.4792163,33.9425728,1
-117.3585508,33.9756386,-117.3295204,34.0055631,1
