Region,Calendar Year,Vehicle Category,Model Year,Speed,Fuel,VMT,NOx_RUNEX,PM2.5_RUNEX,PM10_RUNEX,CO2_RUNEX,CH4_RUNEX,N2O_RUNEX,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,SOx_RUNEX
Riverside (SC),2016,MHDT,1984,40,DSL,76.86354732,13.37098745,1.157056365,1.209373319,1194.967221,0.077712141,0.187832206,1.673121084,1.904720994,4.954174983,0.011289458
Riverside (SC),2016,MHDT,1984,45,GAS,1.939561422,6.212104507,0.009558497,0.010395737,1663.920493,0.271177399,0.215004948,1.64452796,2.399691338,45.55191646,0.016465842
Riverside (SC),2016,MHDT,1984,45,DSL,80.7014059,12.9697332,1.080261765,1.129106408,1147.100928,0.070856172,0.180308292,1.525513943,1.7366815,4.272170008,0.010837241
Riverside (SC),2016,MHDT,1984,50,GAS,3.477719822,6.439885391,0.009568037,0.010406114,1716.040776,0.272044485,0.222888591,1.649786319,2.407364324,49.0506361,0.016981615
Riverside (SC),2016,MHDT,1984,50,DSL,147.7957585,12.78268514,1.025924474,1.072312227,1114.218553,0.066463111,0.17513964,1.430932556,1.62900779,3.7410217,0.010526584
Riverside (SC),2016,MHDT,1984,55,GAS,4.524050283,6.68209471,0.010022438,0.010900316,1793.74455,0.285274812,0.231271612,1.730020302,2.524441564,55.56331214,0.017750556
Riverside (SC),2016,MHDT,1984,55,DSL,206.0835404,12.8368856,0.994044494,1.038990775,1101.416773,0.064532959,0.173127379,1.389376922,1.581699864,3.36073006,0.01040564
Riverside (SC),2016,MHDT,1984,60,GAS,5.674254166,6.950027109,0.010986023,0.011948303,1880.152704,0.312451688,0.240544926,1.89483172,2.764933998,66.16259135,0.018605635
Riverside (SC),2016,MHDT,1984,60,DSL,283.3301367,12.96032421,0.986525995,1.031132323,1100.483202,0.064491475,0.172980634,1.388483762,1.58068307,3.22715549,0.01039682
Riverside (SC),2016,MHDT,1984,65,GAS,3.997051103,7.335152123,0.012601627,0.013705419,1960.881665,0.355234768,0.253874351,2.15428539,3.143528184,82.31950473,0.019404514
Riverside (SC),2016,MHDT,1984,65,DSL,253.3050826,13.00157937,0.986525995,1.031132323,1100.483202,0.064491475,0.172980634,1.388483762,1.58068307,3.22715549,0.01039682
Riverside (SC),2016,MHDT,1984,70,GAS,0.675091168,7.654950676,0.013728057,0.014930514,1994.982919,0.381887971,0.264942786,2.315921051,3.379386561,92.82092378,0.019741973
Riverside (SC),2016,MHDT,1984,70,DSL,50.92701482,13.04252605,0.986525995,1.031132323,1100.483202,0.064491475,0.172980634,1.388483762,1.58068307,3.22715549,0.01039682
Riverside (SC),2016,MHDT,1984,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1984,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1984,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1984,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1985,5,GAS,0.189296284,4.53125002,0.048610849,0.052868734,4517.931324,1.445881467,0.153835899,8.780578593,12.81259967,173.8100881,0.044708593
Riverside (SC),2016,MHDT,1985,5,DSL,2.08647365,30.16402328,3.13912448,3.28106176,2613.990962,0.589171326,0.410882977,12.68469709,14.44056206,12.31387589,0.02469569
Riverside (SC),2016,MHDT,1985,10,GAS,0.056060587,4.78108171,0.033839969,0.036804054,3634.839516,1.004791148,0.162317683,6.101916267,8.903901893,123.2391011,0.035969684
Riverside (SC),2016,MHDT,1985,10,DSL,0.533725413,26.54770195,2.754959219,2.87952625,2373.515028,0.476540079,0.373083509,10.25977722,11.67997537,11.51256747,0.022423793
Riverside (SC),2016,MHDT,1985,15,GAS,0.123898274,5.089094827,0.024651651,0.02681092,2955.459119,0.727113968,0.172774726,4.415632601,6.443280725,91.58403385,0.029246664
Riverside (SC),2016,MHDT,1985,15,DSL,1.295762191,21.01344493,2.114330267,2.209930899,1948.861587,0.28785168,0.306333902,6.197367728,7.055231407,10.01659382,0.018411878
Riverside (SC),2016,MHDT,1985,20,GAS,0.398077848,5.303576302,0.018792158,0.020438186,2449.468896,0.556310318,0.18005637,3.378372695,4.929713506,72.39734918,0.02423948
Riverside (SC),2016,MHDT,1985,20,DSL,4.142660254,17.55625483,1.643970076,1.718303108,1599.272709,0.147928742,0.251383399,3.184865243,3.625726643,8.662811086,0.015109136
Riverside (SC),2016,MHDT,1985,25,GAS,1.93766657,5.550953121,0.014990818,0.016303883,2090.003263,0.444110038,0.188454811,2.697000536,3.935456852,60.10025054,0.020682277
Riverside (SC),2016,MHDT,1985,25,DSL,21.07163673,15.94827713,1.435446244,1.500350753,1434.482619,0.106563072,0.225480691,2.29427372,2.611855987,7.451219268,0.013552281
Riverside (SC),2016,MHDT,1985,30,GAS,4.423184535,5.806398083,0.012513853,0.013609957,1852.613615,0.370823369,0.197127165,2.25194375,3.286031033,52.51609084,0.018333114
Riverside (SC),2016,MHDT,1985,30,DSL,47.94968027,14.84405034,1.299494676,1.358252059,1341.452356,0.093136643,0.21085763,2.005206376,2.282774821,6.381818368,0.012673377
Riverside (SC),2016,MHDT,1985,35,GAS,5.903902676,6.065444625,0.01093134,0.01188883,1716.262792,0.324008318,0.205921793,1.967644354,2.871182023,48.32595265,0.016983812
Riverside (SC),2016,MHDT,1985,35,DSL,63.75656873,13.97196658,1.184720746,1.238288561,1263.938914,0.082031644,0.198673596,1.766118796,2.01059181,5.454608383,0.011941068
Riverside (SC),2016,MHDT,1985,40,GAS,5.562683574,6.335693005,0.009992473,0.010867726,1660.980042,0.296067511,0.215096723,1.797964845,2.623586081,46.80365841,0.016436744
Riverside (SC),2016,MHDT,1985,40,DSL,61.29742177,13.33634225,1.091124453,1.140460259,1201.774623,0.073248075,0.188902235,1.577010978,1.795306955,4.669589316,0.011353771
Riverside (SC),2016,MHDT,1985,45,GAS,6.291825739,6.621675334,0.009558497,0.010395737,1667.606665,0.28275791,0.22480582,1.717138028,2.505643779,47.67992346,0.01650232
Riverside (SC),2016,MHDT,1985,45,DSL,64.35805121,12.93612768,1.018705798,1.064767154,1154.79181,0.066785938,0.181517191,1.437882924,1.636920255,4.026761165,0.0109099
Riverside (SC),2016,MHDT,1985,50,GAS,11.28152315,6.864474059,0.009568037,0.010406114,1719.987024,0.283662025,0.233048835,1.722628557,2.513655547,51.34208957,0.017020666
Riverside (SC),2016,MHDT,1985,50,DSL,117.8647,12.74956427,0.96746478,1.011209244,1122.822811,0.06264523,0.17649211,1.348734632,1.535431711,3.52612393,0.010607873
Riverside (SC),2016,MHDT,1985,55,GAS,14.67575901,7.122652503,0.010022438,0.010900316,1798.188329,0.297457347,0.241813991,1.806405073,2.635902043,58.15901231,0.017794531
Riverside (SC),2016,MHDT,1985,55,DSL,164.3482526,12.80362429,0.937401399,0.97978653,1109.922172,0.060825954,0.174464309,1.309566104,1.490841323,3.167677612,0.010485994
Riverside (SC),2016,MHDT,1985,60,GAS,18.40695427,7.408249977,0.010986023,0.011948303,1885.412724,0.325794799,0.251510023,1.978493332,2.887012826,69.2534483,0.018657687
Riverside (SC),2016,MHDT,1985,60,DSL,225.9511497,12.92674306,0.930311322,0.972375872,1108.981393,0.060786852,0.174316431,1.30872425,1.489882937,3.041776047,0.010477106
Riverside (SC),2016,MHDT,1985,65,GAS,12.96620397,7.818766703,0.012601627,0.013705419,1967.387483,0.370404912,0.265447062,2.249402538,3.282322903,86.16514935,0.019468894
Riverside (SC),2016,MHDT,1985,65,DSL,202.0066602,12.96789133,0.930311322,0.972375872,1108.981393,0.060786852,0.174316431,1.30872425,1.489882937,3.041776047,0.010477106
Riverside (SC),2016,MHDT,1985,70,GAS,2.189956936,8.159649924,0.013728057,0.014930514,2002.297127,0.398196329,0.277020045,2.418174822,3.528595023,97.15715354,0.019814353
Riverside (SC),2016,MHDT,1985,70,DSL,40.61346133,13.00873191,0.930311322,0.972375872,1108.981393,0.060786852,0.174316431,1.30872425,1.489882937,3.041776047,0.010477106
Riverside (SC),2016,MHDT,1985,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1985,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1985,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1985,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1986,5,GAS,0.18854739,4.163036709,0.048610849,0.052868734,4499.972784,1.377609392,0.145007799,8.260918017,12.05431218,163.8940975,0.044530879
Riverside (SC),2016,MHDT,1986,5,DSL,3.943292126,30.17010405,3.169172978,3.312468917,2610.669492,0.594837546,0.410360888,12.80668925,14.57944085,12.43230176,0.024664311
Riverside (SC),2016,MHDT,1986,10,GAS,0.0558388,4.39256686,0.033839969,0.036804054,3622.137733,0.957346611,0.153002843,5.740786839,8.376942679,116.2082217,0.035843989
Riverside (SC),2016,MHDT,1986,10,DSL,1.008704432,26.5530537,2.781330389,2.907089807,2370.499119,0.481123093,0.37260945,10.35844827,11.79230485,11.62328694,0.0223953
Riverside (SC),2016,MHDT,1986,15,GAS,0.123408108,4.675550564,0.024651651,0.02681092,2946.050261,0.692780877,0.162859793,4.154302421,6.06194834,86.35909878,0.029153556
Riverside (SC),2016,MHDT,1986,15,DSL,2.448901688,21.01768104,2.134569174,2.23108492,1946.385264,0.290620027,0.305944658,6.256969488,7.123083474,10.11292611,0.018388483
Riverside (SC),2016,MHDT,1986,20,GAS,0.396502973,4.872603088,0.018792158,0.020438186,2442.059809,0.530042286,0.16972357,3.17843062,4.637958499,68.26702829,0.024166161
Riverside (SC),2016,MHDT,1986,20,DSL,7.829343812,17.559794,1.659706576,1.734751143,1597.240591,0.149351412,0.251063978,3.215494952,3.660596235,8.74612368,0.015089937
Riverside (SC),2016,MHDT,1986,25,GAS,1.930000779,5.099877851,0.014990818,0.016303883,2083.880097,0.423139914,0.177640054,2.537384079,3.702544891,56.67148798,0.020621683
Riverside (SC),2016,MHDT,1986,25,DSL,39.82394852,15.95149215,1.4491867,1.514712492,1432.659892,0.107587918,0.225194184,2.31633837,2.636974912,7.522879657,0.01353506
Riverside (SC),2016,MHDT,1986,30,GAS,4.405685545,5.334565134,0.012513853,0.013609957,1847.289868,0.353313717,0.185814732,2.118667067,3.091554011,49.52001005,0.018280431
Riverside (SC),2016,MHDT,1986,30,DSL,90.62160773,14.84704275,1.31193377,1.371253593,1338.86401,0.094032363,0.210450778,2.024490988,2.304728883,6.443194039,0.012648923
Riverside (SC),2016,MHDT,1986,35,GAS,5.880545674,5.572561329,0.01093134,0.01188883,1711.390515,0.308709194,0.194104667,1.851193349,2.70125699,45.56892226,0.016935596
Riverside (SC),2016,MHDT,1986,35,DSL,120.495543,13.97478319,1.196061194,1.250141774,1260.661109,0.082820564,0.198158371,1.783104037,2.029928214,5.507066826,0.011910101
Riverside (SC),2016,MHDT,1986,40,GAS,5.540676502,5.820849092,0.009992473,0.010867726,1656.28873,0.282087704,0.202753081,1.691555975,2.468314508,44.133476,0.01639032
Riverside (SC),2016,MHDT,1986,40,DSL,115.8479239,13.33903073,1.101568974,1.151377035,1197.854251,0.073952522,0.188286007,1.592177519,1.812572907,4.714498018,0.011316733
Riverside (SC),2016,MHDT,1986,45,GAS,6.266934037,6.083592248,0.009558497,0.010395737,1662.856741,0.26940656,0.211905007,1.615512727,2.357352379,44.9597495,0.016455315
Riverside (SC),2016,MHDT,1986,45,DSL,121.6323037,12.93873548,1.028457109,1.074959376,1150.246491,0.067428236,0.18080273,1.451711432,1.652662959,4.065487615,0.010866959
Riverside (SC),2016,MHDT,1986,50,GAS,11.23689122,6.306660938,0.009568037,0.010406114,1714.90453,0.270267985,0.219674984,1.620678311,2.364889987,48.4129864,0.016970371
Riverside (SC),2016,MHDT,1986,50,DSL,222.7562008,12.75213445,0.976725599,1.020888796,1117.640901,0.063247707,0.175677586,1.361705778,1.550198373,3.560035617,0.010558917
Riverside (SC),2016,MHDT,1986,55,GAS,14.61769882,6.543859578,0.010022438,0.010900316,1792.468001,0.283411915,0.227937139,1.699496685,2.479901574,54.84099879,0.017737924
Riverside (SC),2016,MHDT,1986,55,DSL,310.6069279,12.80620538,0.946374443,0.989165296,1104.799799,0.061410933,0.173659143,1.322160555,1.505179147,3.198142024,0.010437601
Riverside (SC),2016,MHDT,1986,60,GAS,18.33413274,6.806249153,0.010986023,0.011948303,1878.645209,0.310411321,0.23707675,1.861400253,2.71615088,65.30248922,0.018590717
Riverside (SC),2016,MHDT,1986,60,DSL,427.0321791,12.92934897,0.939216499,0.981683701,1103.863362,0.061371455,0.173511948,1.321310605,1.504211544,3.071029629,0.010428754
Riverside (SC),2016,MHDT,1986,65,GAS,12.91490711,7.183406934,0.012601627,0.013705419,1959.021506,0.352915019,0.250213991,2.116276251,3.088065338,81.24936555,0.019386106
Riverside (SC),2016,MHDT,1986,65,DSL,381.7787358,12.97050553,0.939216499,0.981683701,1103.863362,0.061371455,0.173511948,1.321310605,1.504211544,3.071029629,0.010428754
Riverside (SC),2016,MHDT,1986,70,GAS,2.181293035,7.496589688,0.013728057,0.014930514,1992.894072,0.379394172,0.261122841,2.275060093,3.319762348,91.61426798,0.019721302
Riverside (SC),2016,MHDT,1986,70,DSL,76.75665698,13.01135435,0.939216499,0.981683701,1103.863362,0.061371455,0.173511948,1.321310605,1.504211544,3.071029629,0.010428754
Riverside (SC),2016,MHDT,1986,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1986,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1986,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1986,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1987,5,GAS,0.168231411,4.17737703,0.048610849,0.052868734,4500.568445,1.385749736,0.145360386,8.274757058,12.07450608,164.2322404,0.044536773
Riverside (SC),2016,MHDT,1987,5,DSL,4.749816837,30.47242099,2.997595033,3.133132979,2533.567807,0.618899129,0.398241577,13.32472852,15.16918913,12.93519684,0.023935892
Riverside (SC),2016,MHDT,1987,10,GAS,0.04982217,4.407697838,0.033839969,0.036804054,3622.559241,0.963003607,0.15337487,5.750404049,8.39097609,116.4479801,0.03584816
Riverside (SC),2016,MHDT,1987,10,DSL,1.215015561,26.8191263,2.630750109,2.749700956,2300.490458,0.500584849,0.361605064,10.77745453,12.26931159,12.09345682,0.021733893
Riverside (SC),2016,MHDT,1987,15,GAS,0.110110885,4.691656329,0.024651651,0.02681092,2946.362692,0.696874545,0.163255787,4.161261885,6.072103574,86.5372731,0.029156647
Riverside (SC),2016,MHDT,1987,15,DSL,2.94977752,21.22828691,2.019004326,2.110294742,1888.902084,0.302375805,0.296909103,6.510068153,7.411217038,10.52200086,0.01784541
Riverside (SC),2016,MHDT,1987,20,GAS,0.353779781,4.889387636,0.018792158,0.020438186,2442.306024,0.533174325,0.170136253,3.183755262,4.645728205,68.40787542,0.024168598
Riverside (SC),2016,MHDT,1987,20,DSL,9.430685799,17.73575041,1.569850628,1.640832307,1550.068806,0.155392778,0.24364923,3.345563907,3.808669839,9.099910342,0.014644281
Riverside (SC),2016,MHDT,1987,25,GAS,1.72204321,5.117445288,0.014990818,0.016303883,2084.08376,0.425640263,0.178071986,2.541634812,3.708747552,56.78841143,0.020623698
Riverside (SC),2016,MHDT,1987,25,DSL,47.96917274,16.11133271,1.370728226,1.432706474,1390.348718,0.111939922,0.218543457,2.41003583,2.743642338,7.827185264,0.013135325
Riverside (SC),2016,MHDT,1987,30,GAS,3.930972963,5.352940992,0.012513853,0.013609957,1847.467118,0.35540146,0.186266541,2.122216348,3.096733113,49.62217872,0.018282185
Riverside (SC),2016,MHDT,1987,30,DSL,109.1565181,14.99581627,1.240906123,1.297014391,1300.484634,0.097836036,0.204418074,2.106383023,2.397956731,6.703825627,0.012286334
Riverside (SC),2016,MHDT,1987,35,GAS,5.246916924,5.591757008,0.01093134,0.01188883,1711.552912,0.310533368,0.194576633,1.854294547,2.705782251,45.66293913,0.016937204
Riverside (SC),2016,MHDT,1987,35,DSL,145.1405934,14.11481631,1.131306849,1.182459525,1225.626999,0.086170712,0.192651496,1.855231807,2.112040189,5.729831431,0.011579116
Riverside (SC),2016,MHDT,1987,40,GAS,4.943668653,5.840900042,0.009992473,0.010867726,1656.44528,0.283754571,0.203246075,1.694389741,2.472449533,44.22453128,0.016391869
Riverside (SC),2016,MHDT,1987,40,DSL,139.542393,13.47269334,1.041930405,1.089041875,1165.623441,0.076943952,0.183219773,1.656582181,1.885892712,4.905202674,0.011012232
Riverside (SC),2016,MHDT,1987,45,GAS,5.591671944,6.104548264,0.009558497,0.010395737,1663.015443,0.270998493,0.212420255,1.618219103,2.361301516,45.05250953,0.016456886
Riverside (SC),2016,MHDT,1987,45,DSL,146.5098566,13.06838697,0.972776791,1.016761441,1120.321587,0.070155754,0.176098952,1.510434146,1.719514299,4.229939358,0.010584243
Riverside (SC),2016,MHDT,1987,50,GAS,10.02611628,6.328385354,0.009568037,0.010406114,1715.074563,0.271865008,0.220209124,1.62339334,2.368851751,48.51287108,0.016972053
Riverside (SC),2016,MHDT,1987,50,DSL,268.3167058,12.87991612,0.923846007,0.965618224,1089.56907,0.065806119,0.171265085,1.416787701,1.61290495,3.704041483,0.010293708
Riverside (SC),2016,MHDT,1987,55,GAS,13.04264188,6.566401066,0.010022438,0.010900316,1792.659625,0.285086606,0.228491368,1.702343755,2.484056011,54.95414561,0.01773982
Riverside (SC),2016,MHDT,1987,55,DSL,374.1356127,12.93452886,0.895138053,0.935612224,1077.050499,0.063895047,0.16929734,1.375642847,1.566064666,3.327509047,0.010175439
Riverside (SC),2016,MHDT,1987,60,GAS,16.35863008,6.829694489,0.010986023,0.011948303,1878.872215,0.312245552,0.237653202,1.86451855,2.720701091,65.43721997,0.018592964
Riverside (SC),2016,MHDT,1987,60,DSL,514.3734142,13.0589064,0.888367638,0.92853568,1076.137581,0.063853972,0.169153842,1.374758516,1.565057923,3.19525487,0.010166814
Riverside (SC),2016,MHDT,1987,65,GAS,11.52332597,7.208151457,0.012601627,0.013705419,1959.302504,0.355000407,0.250822387,2.119821528,3.093238597,81.41699757,0.019388887
Riverside (SC),2016,MHDT,1987,65,DSL,459.8642478,13.10047537,0.888367638,0.92853568,1076.137581,0.063853972,0.169153842,1.374758516,1.565057923,3.19525487,0.010166814
Riverside (SC),2016,MHDT,1987,70,GAS,1.946258728,7.522413025,0.013728057,0.014930514,1993.210113,0.381636026,0.261757762,2.278871371,3.325323755,91.80328466,0.01972443
Riverside (SC),2016,MHDT,1987,70,DSL,92.45575778,13.14173351,0.888367638,0.92853568,1076.137581,0.063853972,0.169153842,1.374758516,1.565057923,3.19525487,0.010166814
Riverside (SC),2016,MHDT,1987,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1987,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1987,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1987,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1988,5,GAS,0.224464317,4.310063941,0.062269787,0.067724075,4251.761407,0.606894026,0.176460632,3.017510648,4.403144454,21.56648264,0.042074626
Riverside (SC),2016,MHDT,1988,5,DSL,5.784358927,30.5254543,3.090485584,3.230223628,2532.107237,0.638509153,0.398011996,13.74692698,15.64982993,13.34505285,0.023922094
Riverside (SC),2016,MHDT,1988,10,GAS,0.066475692,3.755580206,0.03918,0.042611825,3452.43512,0.381194193,0.153759217,1.895318602,2.765644455,19.60736184,0.034164644
Riverside (SC),2016,MHDT,1988,10,DSL,1.479654132,26.86580153,2.712272738,2.834909675,2299.164254,0.516446047,0.361396603,11.11894176,12.65806881,12.47664202,0.021721364
Riverside (SC),2016,MHDT,1988,15,GAS,0.146916468,3.359026369,0.026006749,0.028284713,2824.836277,0.251349799,0.137523695,1.249725094,1.823595923,17.78919457,0.027954045
Riverside (SC),2016,MHDT,1988,15,DSL,3.592258927,21.265232,2.081569957,2.175689313,1887.813156,0.311956682,0.296737939,6.716341828,7.646043914,10.85539396,0.017835123
Riverside (SC),2016,MHDT,1988,20,GAS,0.472033949,2.992915341,0.018211402,0.019806561,2349.842898,0.17665252,0.122534547,0.878326095,1.281651375,16.34641267,0.0232536
Riverside (SC),2016,MHDT,1988,20,DSL,11.48475267,17.76661719,1.618497722,1.691679007,1549.175211,0.16031645,0.24350877,3.451569212,3.92934881,9.388244027,0.014635839
Riverside (SC),2016,MHDT,1988,25,GAS,2.297652098,2.725128063,0.013453499,0.014631908,2009.715552,0.130597995,0.111570925,0.649340449,0.94751606,15.01878785,0.019887765
Riverside (SC),2016,MHDT,1988,25,DSL,58.41718157,16.1393724,1.413204844,1.477103696,1389.5472,0.115486776,0.218417469,2.486398617,2.830575558,8.075192232,0.013127753
Riverside (SC),2016,MHDT,1988,30,GAS,5.244937074,2.523183199,0.010484805,0.011403182,1783.764334,0.101805773,0.103302993,0.50618393,0.738622403,13.82961449,0.017651794
Riverside (SC),2016,MHDT,1988,30,DSL,132.9315427,15.02191455,1.279359767,1.337206738,1299.78506,0.100936003,0.204308111,2.17312447,2.473936788,6.916238572,0.012279725
Riverside (SC),2016,MHDT,1988,35,GAS,7.000747489,2.373919902,0.008620274,0.009375335,1653.212185,0.083722046,0.097191924,0.416270638,0.607421138,12.76892937,0.016359875
Riverside (SC),2016,MHDT,1988,35,DSL,176.7531919,14.13938133,1.166364192,1.219102005,1225.01528,0.08890106,0.192555343,1.914015443,2.178960885,5.911383045,0.011573337
Riverside (SC),2016,MHDT,1988,40,GAS,6.596135675,2.27245321,0.007476817,0.00813172,1599.322248,0.072588949,0.093037722,0.360916269,0.526648172,11.81431095,0.01582659
Riverside (SC),2016,MHDT,1988,40,DSL,169.9356658,13.49614082,1.074218118,1.122789495,1165.087248,0.079381946,0.183135491,1.709071538,1.945647849,5.060625652,0.011007167
Riverside (SC),2016,MHDT,1988,45,GAS,7.460740066,2.214613372,0.006841429,0.007440678,1603.400059,0.066314424,0.09066967,0.329718984,0.481125168,10.94755118,0.015866943
Riverside (SC),2016,MHDT,1988,45,DSL,178.4206899,13.09113081,1.002921548,1.04826921,1119.850349,0.072378662,0.17602488,1.558292754,1.773997681,4.363966394,0.010579791
Riverside (SC),2016,MHDT,1988,50,GAS,13.37743849,2.178224928,0.006604076,0.007182536,1648.735763,0.064154397,0.089179871,0.318979208,0.465453712,10.20951249,0.016315577
Riverside (SC),2016,MHDT,1988,50,DSL,326.757891,12.90233195,0.952474479,0.995541148,1089.153978,0.067891208,0.171199838,1.46167909,1.66401038,3.821405269,0.010289787
Riverside (SC),2016,MHDT,1988,55,GAS,17.4022657,2.181914617,0.006725307,0.007314385,1714.730759,0.065403263,0.089330933,0.325188638,0.474514498,9.536695596,0.016968651
Riverside (SC),2016,MHDT,1988,55,DSL,455.6248684,12.95703974,0.922876913,0.964605311,1076.640177,0.065919583,0.169232843,1.419230548,1.615685945,3.432942278,0.010171563
Riverside (SC),2016,MHDT,1988,60,GAS,21.82665365,2.22919322,0.007225141,0.007858,1782.746564,0.070207895,0.091266592,0.349077533,0.509373117,8.91592387,0.017641722
Riverside (SC),2016,MHDT,1988,60,DSL,626.4074074,13.08163374,0.915896693,0.957309477,1075.727607,0.065877207,0.169089399,1.418318197,1.614647303,3.296497583,0.010162941
Riverside (SC),2016,MHDT,1988,65,GAS,15.37510438,2.351473299,0.008188717,0.008905977,1835.944714,0.078868208,0.096272926,0.392137088,0.572205518,8.292800037,0.018168161
Riverside (SC),2016,MHDT,1988,65,DSL,560.0257774,13.12327505,0.915896693,0.957309477,1075.727607,0.065877207,0.169089399,1.418318197,1.614647303,3.296497583,0.010162941
Riverside (SC),2016,MHDT,1988,70,GAS,2.596813728,2.469370689,0.00889434,0.009673407,1852.261552,0.084535266,0.101099826,0.420314014,0.613321223,7.937397822,0.01832963
Riverside (SC),2016,MHDT,1988,70,DSL,112.5932444,13.164605,0.915896693,0.957309477,1075.727607,0.065877207,0.169089399,1.418318197,1.614647303,3.296497583,0.010162941
Riverside (SC),2016,MHDT,1988,75,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1988,80,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1988,85,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1988,90,DSL,0,0,0,0,0,0,0,0,0,0,0
Riverside (SC),2016,MHDT,1989,5,GAS,0.534602038,4.193293165,0.062269787,0.067724075,4250.92268,0.598420876,0.175196472,2.946194149,4.299079587,21.23136367,0.042066326
Riverside (SC),2016,MHDT,1989,5,DSL,6.512023436,30.57884879,3.182968085,3.326887778,2531.276004,0.658037235,0.397881338,14.16736122,16.12846232,13.75319623,0.023914241
Riverside (SC),2016,MHDT,1989,10,GAS,0.158323785,3.653831828,0.03918,0.042611825,3451.759019,0.375872151,0.152657689,1.850524233,2.700280617,19.30268542,0.034157954
Riverside (SC),2016,MHDT,1989,10,DSL,1.665792615,26.91279463,2.793437254,2.919744091,2298.409491,0.532240966,0.361277965,11.45900205,13.04520156,12.85822603,0.021714233
Riverside (SC),2016,MHDT,1989,15,GAS,0.349907923,3.26802166,0.026006749,0.028284713,2824.270754,0.247840579,0.136538478,1.220188821,1.780496664,17.51277042,0.027948449
Riverside (SC),2016,MHDT,1989,15,DSL,4.044160228,21.3024287,2.143860749,2.240796619,1887.19343,0.321497525,0.296640526,6.921753562,7.879889537,11.18739393,0.017829268
Riverside (SC),2016,MHDT,1989,20,GAS,1.124233526,2.911829526,0.018211402,0.019806561,2349.350764,0.174186186,0.121656712,0.857567546,1.25136055,16.09240774,0.02324873
Riverside (SC),2016,MHDT,1989,20,DSL,12.92951898,17.79769419,1.66693112,1.742302348,1548.666652,0.165219548,0.243428831,3.55713156,4.049523508,9.675372874,0.014631035
Riverside (SC),2016,MHDT,1989,25,GAS,5.472270647,2.651297298,0.013453499,0.014631908,2009.279455,0.128774651,0.110771633,0.633993797,0.92512226,14.78541273,0.019883449
Riverside (SC),2016,MHDT,1989,25,DSL,65.76598378,16.16760305,1.455494871,1.521305891,1389.091043,0.119018809,0.218345768,2.562442312,2.917145516,8.322162872,0.013123443
Riverside (SC),2016,MHDT,1989,30,GAS,12.49175853,2.454823642,0.010484805,0.011403182,1783.372117,0.100384412,0.102562932,0.49422067,0.721165641,13.61471779,0.017647913
Riverside (SC),2016,MHDT,1989,30,DSL,149.6541505,15.04819057,1.317644492,1.377222529,1299.545737,0.104023017,0.204270493,2.239587029,2.549599352,7.127763922,0.012277464
Riverside (SC),2016,MHDT,1989,35,GAS,16.673536,2.309604274,0.008620274,0.009375335,1652.855257,0.08255316,0.096495643,0.406432408,0.593065216,12.57051452,0.016356343
Riverside (SC),2016,MHDT,1989,35,DSL,198.9885038,14.16411364,1.201267534,1.255583522,1224.967541,0.091619999,0.192547839,1.972553445,2.245601944,6.092176023,0.011572886
Riverside (SC),2016,MHDT,1989,40,GAS,15.70988039,2.210886577,0.007476817,0.00813172,1598.994474,0.071575499,0.092371202,0.352386296,0.514201256,11.6307298,0.015823347
Riverside (SC),2016,MHDT,1989,40,DSL,191.313342,13.51974799,1.106363998,1.156388869,1165.212147,0.081809754,0.183155123,1.761341562,2.005153293,5.215399176,0.011008347
Riverside (SC),2016,MHDT,1989,45,GAS,17.76909084,2.15461377,0.006841429,0.007440678,1603.096813,0.065388576,0.090020114,0.321926335,0.469754152,10.77743851,0.015863943
